"","code","title","timing","scope","severity","score","invasive","sp"
"820","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Ardenna tenuirostris"
"821","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Ardenna tenuirostris"
"822","8.2","Problematic native species/diseases (Oncorhynchus gorbuscha)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Oncorhynchus gorbuscha","Ardenna tenuirostris"
"823","8.2.2","Named species (Oncorhynchus gorbuscha)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Oncorhynchus gorbuscha","Ardenna tenuirostris"
"824","9.4","Garbage & solid waste","Ongoing","Whole (>90%)","Unknown","Unknown",NA,"Ardenna tenuirostris"
"825","9.6","Excess energy","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Ardenna tenuirostris"
"826","9.6.1","Light pollution","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Ardenna tenuirostris"
"827","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Ardenna gravis"
"828","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Ardenna gravis"
"829","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Ardenna creatopus"
"830","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Ardenna creatopus"
"831","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Ardenna creatopus"
"832","5.4.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Ardenna creatopus"
"833","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Ardenna creatopus"
"834","8.1","Invasive non-native/alien species/diseases (Bos taurus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Bos taurus","Ardenna creatopus"
"835","8.1","Invasive non-native/alien species/diseases (Canis familiaris)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Canis familiaris","Ardenna creatopus"
"836","8.1","Invasive non-native/alien species/diseases (Capra hircus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Capra hircus","Ardenna creatopus"
"837","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Felis catus","Ardenna creatopus"
"838","8.1","Invasive non-native/alien species/diseases (Nasua nasua)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Nasua nasua","Ardenna creatopus"
"839","8.1","Invasive non-native/alien species/diseases (Oryctolagus cuniculus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Oryctolagus cuniculus","Ardenna creatopus"
"840","8.1","Invasive non-native/alien species/diseases (Rattus norvegicus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rattus norvegicus","Ardenna creatopus"
"841","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rattus rattus","Ardenna creatopus"
"842","8.1.2","Named species (Bos taurus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Bos taurus","Ardenna creatopus"
"843","8.1.2","Named species (Canis familiaris)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Canis familiaris","Ardenna creatopus"
"844","8.1.2","Named species (Capra hircus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Capra hircus","Ardenna creatopus"
"845","8.1.2","Named species (Felis catus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Felis catus","Ardenna creatopus"
"846","8.1.2","Named species (Nasua nasua)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Nasua nasua","Ardenna creatopus"
"847","8.1.2","Named species (Oryctolagus cuniculus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Oryctolagus cuniculus","Ardenna creatopus"
"848","8.1.2","Named species (Rattus norvegicus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rattus norvegicus","Ardenna creatopus"
"849","8.1.2","Named species (Rattus rattus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rattus rattus","Ardenna creatopus"
"850","9.4","Garbage & solid waste","Ongoing","Whole (>90%)","Unknown","Unknown",NA,"Ardenna creatopus"
"851","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Ardenna carneipes"
"852","4.1","Roads & railroads","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Ardenna carneipes"
"853","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Ardenna carneipes"
"854","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Ardenna carneipes"
"855","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Ardenna carneipes"
"856","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Ardenna carneipes"
"857","8.1","Invasive non-native/alien species/diseases (Oryctolagus cuniculus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Oryctolagus cuniculus","Ardenna carneipes"
"858","8.1","Invasive non-native/alien species/diseases (Rattus norvegicus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rattus norvegicus","Ardenna carneipes"
"859","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rattus rattus","Ardenna carneipes"
"860","8.1","Invasive non-native/alien species/diseases (Vulpes vulpes)","Past, Unlikely to Return","Minority (<50%)","Rapid Declines","Past Impact","Vulpes vulpes","Ardenna carneipes"
"861","8.1.2","Named species (Oryctolagus cuniculus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Oryctolagus cuniculus","Ardenna carneipes"
"862","8.1.2","Named species (Rattus norvegicus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rattus norvegicus","Ardenna carneipes"
"863","8.1.2","Named species (Rattus rattus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rattus rattus","Ardenna carneipes"
"864","8.1.2","Named species (Vulpes vulpes)","Past, Unlikely to Return","Minority (<50%)","Rapid Declines","Past Impact","Vulpes vulpes","Ardenna carneipes"
"865","9.4","Garbage & solid waste","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Ardenna carneipes"
"866","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Puffinus puffinus"
"867","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Puffinus puffinus"
"868","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Felis catus","Puffinus puffinus"
"869","8.1","Invasive non-native/alien species/diseases (Sus domesticus)","Past, Unlikely to Return","Minority (<50%)","Rapid Declines","Past Impact","Sus domesticus","Puffinus puffinus"
"870","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Unspecified Rattus","Puffinus puffinus"
"871","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Felis catus","Puffinus puffinus"
"872","8.1.2","Named species (Sus domesticus)","Past, Unlikely to Return","Minority (<50%)","Rapid Declines","Past Impact","Sus domesticus","Puffinus puffinus"
"873","8.1.2","Named species (Unspecified Rattus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Unspecified Rattus","Puffinus puffinus"
"874","9.6","Excess energy","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Puffinus puffinus"
"875","9.6.1","Light pollution","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Puffinus puffinus"
"876","8.1","Invasive non-native/alien species/diseases","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Oceanites oceanicus"
"877","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Felis catus","Oceanites oceanicus"
"878","8.1.1","Unspecified species","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Oceanites oceanicus"
"879","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Felis catus","Oceanites oceanicus"
"880","3.3","Renewable energy","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Morus bassanus"
"881","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Morus bassanus"
"882","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Morus bassanus"
"883","9.4","Garbage & solid waste","Future","Majority (50-90%)","Unknown","Unknown",NA,"Morus bassanus"
"884","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Phalacrocorax carbo"
"885","5.4.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Phalacrocorax carbo"
"886","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pelecanus occidentalis"
"887","5.4.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pelecanus occidentalis"
"888","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pelecanus occidentalis"
"889","9.3","Agricultural & forestry effluents","Past, Unlikely to Return","Minority (<50%)","Rapid Declines","Past Impact",NA,"Pelecanus occidentalis"
"890","9.3.3","Herbicides and pesticides","Past, Unlikely to Return","Minority (<50%)","Rapid Declines","Past Impact",NA,"Pelecanus occidentalis"
"891","11.1","Habitat shifting & alteration","Future","Minority (<50%)","Unknown",NA,NA,"Plegadis falcinellus"
"892","3.3","Renewable energy","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Gymnogyps californianus"
"893","4.2","Utility & service lines","Past, Likely to Return","Minority (<50%)","No decline","Past Impact",NA,"Gymnogyps californianus"
"894","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Gymnogyps californianus"
"895","5.1","Hunting & trapping terrestrial animals","Past, Unlikely to Return","Majority (50-90%)","Rapid Declines","Past Impact",NA,"Gymnogyps californianus"
"896","5.1.2","Unintentional effects (species is not the target)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Gymnogyps californianus"
"897","5.1.3","Persecution/control","Past, Unlikely to Return","Majority (50-90%)","Rapid Declines","Past Impact",NA,"Gymnogyps californianus"
"898","8.5","Viral/prion-induced diseases","Future","Majority (50-90%)","Negligible declines","Low Impact: 3",NA,"Gymnogyps californianus"
"899","8.5.2","Named species","Future","Majority (50-90%)","Negligible declines","Low Impact: 3",NA,"Gymnogyps californianus"
"900","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Gymnogyps californianus"
"901","9.3.3","Herbicides and pesticides","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Gymnogyps californianus"
"902","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"903","2.1.4","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"904","2.2","Wood & pulp plantations","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"905","2.2.3","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"906","3.3","Renewable energy","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"907","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"908","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"909","5.1.2","Unintentional effects (species is not the target)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"910","5.1.3","Persecution/control","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pandion haliaetus"
"911","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pandion haliaetus"
"912","9.3","Agricultural & forestry effluents","Past, Unlikely to Return","Minority (<50%)","Negligible declines","Past Impact",NA,"Pandion haliaetus"
"913","9.3.3","Herbicides and pesticides","Past, Unlikely to Return","Minority (<50%)","Negligible declines","Past Impact",NA,"Pandion haliaetus"
"914","2.2","Wood & pulp plantations","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Accipiter gentilis"
"915","2.2.2","Agro-industry plantations","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Accipiter gentilis"
"916","3.3","Renewable energy","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Accipiter gentilis"
"917","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Accipiter gentilis"
"918","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Accipiter gentilis"
"919","5.1.3","Persecution/control","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Accipiter gentilis"
"920","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Accipiter gentilis"
"921","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Accipiter gentilis"
"922","6.3","Work & other activities","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Accipiter gentilis"
"923","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Accipiter gentilis"
"924","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Accipiter gentilis"
"925","8.2","Problematic native species/diseases (Bubo bubo)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Bubo bubo","Accipiter gentilis"
"926","8.2.2","Named species (Bubo bubo)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Bubo bubo","Accipiter gentilis"
"927","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Accipiter gentilis"
"928","9.3.3","Herbicides and pesticides","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Accipiter gentilis"
"929","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Buteo lagopus"
"930","11.4","Storms & flooding","Future","Unknown","Unknown","Unknown",NA,"Buteo lagopus"
"931","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Buteo lagopus"
"932","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Buteo lagopus"
"933","4.1","Roads & railroads","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Buteo lagopus"
"934","4.2","Utility & service lines","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Buteo lagopus"
"935","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Buteo lagopus"
"936","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Buteo lagopus"
"937","5.1.2","Unintentional effects (species is not the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Buteo lagopus"
"938","5.1.3","Persecution/control","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Buteo lagopus"
"939","9.3","Agricultural & forestry effluents","Past, Likely to Return","Minority (<50%)","Negligible declines","Past Impact",NA,"Buteo lagopus"
"940","9.3.3","Herbicides and pesticides","Past, Likely to Return","Minority (<50%)","Negligible declines","Past Impact",NA,"Buteo lagopus"
"941","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Buteo regalis"
"942","2.1.2","Small-holder farming","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Buteo regalis"
"943","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Buteo regalis"
"944","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Buteo regalis"
"945","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Buteo regalis"
"946","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Negligible declines",NA,NA,"Buteo regalis"
"947","7.1","Fire & fire suppression","Ongoing","Majority (50-90%)","Negligible declines",NA,NA,"Buteo regalis"
"948","7.1.3","Trend Unknown/Unrecorded","Ongoing","Majority (50-90%)","Negligible declines",NA,NA,"Buteo regalis"
"949","8.2","Problematic native species/diseases","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Buteo regalis"
"950","11.1","Habitat shifting & alteration","Ongoing","Whole (>90%)","Unknown","Unknown",NA,"Aquila chrysaetos"
"951","11.2","Droughts","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Aquila chrysaetos"
"952","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Aquila chrysaetos"
"953","2.2.2","Agro-industry plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Aquila chrysaetos"
"954","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Aquila chrysaetos"
"955","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Aquila chrysaetos"
"956","3.3","Renewable energy","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Aquila chrysaetos"
"957","4.2","Utility & service lines","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Aquila chrysaetos"
"958","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Aquila chrysaetos"
"959","5.1.3","Persecution/control","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Aquila chrysaetos"
"960","8.5","Viral/prion-induced diseases","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Aquila chrysaetos"
"961","8.5.1","Unspecified species","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Aquila chrysaetos"
"962","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Aquila chrysaetos"
"963","9.3.3","Herbicides and pesticides","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Aquila chrysaetos"
"964","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Surnia ulula"
"965","2.2","Wood & pulp plantations","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Surnia ulula"
"966","2.2.2","Agro-industry plantations","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Surnia ulula"
"967","4.1","Roads & railroads","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Surnia ulula"
"968","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Surnia ulula"
"969","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Surnia ulula"
"970","5.1.3","Persecution/control","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Surnia ulula"
"971","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Surnia ulula"
"972","7.1.2","Supression in fire frequency/intensity","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Surnia ulula"
"973","8.5","Viral/prion-induced diseases","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Surnia ulula"
"974","8.5.2","Named species","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Surnia ulula"
"975","9.3","Agricultural & forestry effluents","Ongoing","Unknown","Unknown","Unknown",NA,"Surnia ulula"
"976","9.3.3","Herbicides and pesticides","Ongoing","Unknown","Unknown","Unknown",NA,"Surnia ulula"
"977","11.2","Droughts","Future","Majority (50-90%)","Slow, Significant Declines","Low Impact: 4",NA,"Strix occidentalis"
"978","11.4","Storms & flooding","Future","Majority (50-90%)","Negligible declines","Low Impact: 3",NA,"Strix occidentalis"
"979","3.1","Oil & gas drilling","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Strix occidentalis"
"980","4.1","Roads & railroads","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Strix occidentalis"
"981","4.2","Utility & service lines","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Strix occidentalis"
"982","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Strix occidentalis"
"983","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Strix occidentalis"
"984","6.1","Recreational activities","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Strix occidentalis"
"985","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Strix occidentalis"
"986","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Strix occidentalis"
"987","8.1","Invasive non-native/alien species/diseases (Phytophthora ramorum)","Ongoing","Minority (<50%)","Unknown","Unknown","Phytophthora ramorum","Strix occidentalis"
"988","8.1","Invasive non-native/alien species/diseases (Plasmodium relictum)","Ongoing","Minority (<50%)","Unknown","Unknown","Plasmodium relictum","Strix occidentalis"
"989","8.1.2","Named species (Phytophthora ramorum)","Ongoing","Minority (<50%)","Unknown","Unknown","Phytophthora ramorum","Strix occidentalis"
"990","8.1.2","Named species (Plasmodium relictum)","Ongoing","Minority (<50%)","Unknown","Unknown","Plasmodium relictum","Strix occidentalis"
"991","8.2","Problematic native species/diseases (Strix varia)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Strix varia","Strix occidentalis"
"992","8.2.2","Named species (Strix varia)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Strix varia","Strix occidentalis"
"993","8.5","Viral/prion-induced diseases","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Strix occidentalis"
"994","8.5.2","Named species","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Strix occidentalis"
"995","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Asio otus"
"996","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio otus"
"997","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio otus"
"998","4.1","Roads & railroads","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Asio otus"
"999","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Asio otus"
"1000","5.1.2","Unintentional effects (species is not the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Asio otus"
"1001","8.2","Problematic native species/diseases (Strix aluco)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Strix aluco","Asio otus"
"1002","8.2.2","Named species (Strix aluco)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Strix aluco","Asio otus"
"1003","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Asio otus"
"1004","9.3.3","Herbicides and pesticides","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Asio otus"
"1005","1.1","Housing & urban areas","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio flammeus"
"1006","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Asio flammeus"
"1007","1.3","Tourism & recreation areas","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio flammeus"
"1008","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio flammeus"
"1009","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio flammeus"
"1010","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio flammeus"
"1011","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio flammeus"
"1012","3.3","Renewable energy","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Asio flammeus"
"1013","4.1","Roads & railroads","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Asio flammeus"
"1014","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Asio flammeus"
"1015","5.1.3","Persecution/control","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Asio flammeus"
"1016","7.2","Dams & water management/use","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio flammeus"
"1017","7.2.4","Abstraction of surface water (unknown use)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Asio flammeus"
"1018","8.1","Invasive non-native/alien species/diseases (Canis familiaris)","Ongoing","Minority (<50%)","Unknown","Unknown","Canis familiaris","Asio flammeus"
"1019","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","Unknown","Unknown","Felis catus","Asio flammeus"
"1020","8.1.2","Named species (Canis familiaris)","Ongoing","Minority (<50%)","Unknown","Unknown","Canis familiaris","Asio flammeus"
"1021","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","Unknown","Unknown","Felis catus","Asio flammeus"
"1022","8.2","Problematic native species/diseases (Unspecified MEPHITIDAE)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Unspecified MEPHITIDAE","Asio flammeus"
"1023","8.2.2","Named species (Unspecified MEPHITIDAE)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Unspecified MEPHITIDAE","Asio flammeus"
