Named species (Solenopsis geminata)
Named species (Solenopsis invicta)
Named species (Sophonia rufofascia)
Named species (Spartina alterniflora)
Named species (Spartina anglica)
Named species (Spathodea campanulata)
Named species (Sphaeropteris cooperi)
Named species (Spilopelia chinensis)
Named species (Spilornis cheela)
Named species (Stercorarius parasiticus)
Named species (Strepera graculina)
Named species (Streptopelia decaocto)
Named species (Streptopelia tranquebarica)
Named species (Strix aluco)
Named species (Strix varia)
Named species (Sturnus vulgaris)
Named species (Sus domesticus)
Named species (Sus scrofa)
Named species (Syzygium jambos)
Named species (Tachybaptus novaehollandiae)
Named species (Tachybaptus ruficollis)
Named species (Tachyeres patachonicus)
Named species (Tadorna cana)
Named species (Tadorna ferruginea)
Named species (Tarentola gigas)
Named species (Teira dugesii)
Named species (Telespiza cantans)
Named species (Telespiza ultima)
Named species (Thalasseus bergii)
Named species (Thaumastura cora)
Named species (Threskiornis aethiopicus)
Named species (Threskiornis melanocephalus)
Named species (Todiramphus veneratus)
Named species (Toxoplasma gondii)
Named species (Trachylepis wrightii)
Named species (Trichoglossus haematodus)
Named species (Trichomonas gallinae)
Named species (Trichosurus vulpecula)
Named species (Turdus falcklandii)
Named species (Turdus nudigenis)
Named species (Tyto alba)
Named species (Tyto novaehollandiae)
Named species (Ugni molinae)
Named species (Ulex europaeus)
Named species (Undaria pinnatifida)
Named species (Unspecified Accipiter)
Named species (Unspecified Amazona)
Named species (Unspecified APIDAE)
Named species (Unspecified Arctocephalus)
Named species (Unspecified BLATTODEA)
Named species (Unspecified Brachiaria)
Named species (Unspecified CERVIDAE)
Named species (Unspecified Channa)
Named species (Unspecified Cinchona)
Named species (Unspecified Coenobita)
Named species (Unspecified Coluber)
Named species (Unspecified CORVIDAE)
Named species (Unspecified Corvus)
Named species (Unspecified CULICIDAE)
Named species (Unspecified CYPRINIDAE)
Named species (Unspecified DIDELPHIDAE)
Named species (Unspecified DINOFLAGELLATA)
Named species (Unspecified Eucalyptus)
Named species (Unspecified Falco)
Named species (Unspecified FALCONIDAE)
Named species (Unspecified Felis)
Named species (Unspecified FORMICIDAE)
Named species (Unspecified Gliricidia)
Named species (Unspecified Hedychium)
Named species (Unspecified Herpestes)
Named species (Unspecified HERPESTIDAE)
Named species (Unspecified HYMENOPTERA)
Named species (Unspecified LARIDAE)
Named species (Unspecified Larus)
Named species (Unspecified Leucaena)
Named species (Unspecified Leucocytozoon)
Named species (Unspecified Lycalopex)
Named species (Unspecified Macronectes)
Named species (Unspecified Martes)
Named species (Unspecified MELIPHAGIDAE)
Named species (Unspecified MEPHITIDAE)
Named species (Unspecified Mus)
Named species (Unspecified MUSTELIDAE)
Named species (Unspecified Ophiocephalus)
Named species (Unspecified OTARIIDAE)
Named species (Unspecified PARIDAE)
Named species (Unspecified Philornis)
Named species (Unspecified PHTHIRAPTERA)
Named species (Unspecified Pinus)
Named species (Unspecified POACEAE)
Named species (Unspecified Polistes)
Named species (Unspecified PYCNONOTIDAE)
Named species (Unspecified Rattus)
Named species (Unspecified RODENTIA)
Named species (Unspecified Rubus)
Named species (Unspecified Salmonella)
Named species (Unspecified SALMONIDAE)
Named species (Unspecified Salvinia)
Named species (Unspecified SCINCIDAE)
Named species (Unspecified Solenopsis)
Named species (Unspecified Spartina)
Named species (Unspecified STRIGIDAE)
Named species (Unspecified Tilapia)
Named species (Unspecified Vespula)
Named species (Unspecified Vulpes)
Named species (Urochloa arrecta)
Named species (Urodynamis taitensis)
Named species (Ursus arctos)
Named species (Vachellia drepanolobium)
Named species (Vachellia tortilis)
Named species (Varanus indicus)
Named species (Varanus komodoensis)
Named species (Varanus salvator)
Named species (Vespula germanica)
Named species (Vespula pensylvanica)
Named species (Vespula vulgaris)
Named species (Viverricula indica)
Named species (Vulpes lagopus)
Named species (Vulpes vulpes)
Named species (Wasmannia auropunctata)
Named species (Xiphidiopicus percussus)
Named species (Yersinia pestis)
Named species (Zosterops japonicus_old)
Named species (Zosterops lateralis)
Nomadic grazing
Nutrient loads
Oil & gas drilling
Oil spills
Other ecosystem modifications
Other impacts
Other threat
Persecution/control
Problematic native species/diseases
Problematic native species/diseases (Accipiter fasciatus)
Problematic native species/diseases (Accipiter gentilis)
Problematic native species/diseases (Accipiter haplochrous)
Problematic native species/diseases (Accipiter striatus)
Problematic native species/diseases (Agriornis montanus)
Problematic native species/diseases (Alexandrinus krameri)
Problematic native species/diseases (Ammospiza nelsoni)
Problematic native species/diseases (Anas chlorotis)
Problematic native species/diseases (Apalis thoracica)
Problematic native species/diseases (Aplonis opaca)
Problematic native species/diseases (Arctocephalus forsteri)
Problematic native species/diseases (Arctocephalus gazella)
Problematic native species/diseases (Arctocephalus pusillus ssp. pusillus)
Problematic native species/diseases (Arctocephalus pusillus)
Problematic native species/diseases (Ardenna pacifica)
Problematic native species/diseases (Ardeola ralloides)
Problematic native species/diseases (Arenaria interpres)
Problematic native species/diseases (Asio flammeus)
Problematic native species/diseases (Asio otus)
Problematic native species/diseases (Athene cunicularia)
Problematic native species/diseases (Aulacorhynchus haematopygus)
Problematic native species/diseases (Aythya ferina)
Problematic native species/diseases (Aythya fuligula)
Problematic native species/diseases (Aythya nyroca)
Problematic native species/diseases (Birgus latro)
Problematic native species/diseases (Boiga irregularis)
Problematic native species/diseases (Bubo africanus)
Problematic native species/diseases (Bubo bubo)
Problematic native species/diseases (Bubo virginianus)
Problematic native species/diseases (Buteo galapagoensis)
Problematic native species/diseases (Buteo jamaicensis)
Problematic native species/diseases (Calonectris borealis)
Problematic native species/diseases (Calonectris diomedea)
Problematic native species/diseases (Calonectris leucomelas)
Problematic native species/diseases (Canis familiaris)
Problematic native species/diseases (Canis mesomelas)
Problematic native species/diseases (Caracara plancus)
Problematic native species/diseases (Catharacta antarctica)
Problematic native species/diseases (Catharacta skua)
Problematic native species/diseases (Cervus nippon)
Problematic native species/diseases (Chenonetta jubata)
Problematic native species/diseases (Chilabothrus strigilatus)
Problematic native species/diseases (Chilabothrus subflavus)
Problematic native species/diseases (Chrysocyon brachyurus)
Problematic native species/diseases (Cinnyricinclus leucogaster)
Problematic native species/diseases (Circus approximans)
Problematic native species/diseases (Clanga pomarina)
Problematic native species/diseases (Clostridium botulinum)
Problematic native species/diseases (Colaptes auratus)
Problematic native species/diseases (Coragyps atratus)
Problematic native species/diseases (Corvus albus)
Problematic native species/diseases (Corvus corax)
Problematic native species/diseases (Corvus corone)
Problematic native species/diseases (Corvus coronoides)
Problematic native species/diseases (Corvus enca_old)
Problematic native species/diseases (Corvus kubaryi)
Problematic native species/diseases (Corvus macrorhynchos)
Problematic native species/diseases (Corvus macrorhynchos_old)
Problematic native species/diseases (Corvus moneduloides)
Problematic native species/diseases (Corvus ruficollis)
Problematic native species/diseases (Corvus splendens)
Problematic native species/diseases (Cracticus nigrogularis)
Problematic native species/diseases (Cubophis vudii)
Problematic native species/diseases (Cyanoramphus auriceps)
Problematic native species/diseases (Cyanoramphus novaezelandiae)
Problematic native species/diseases (Dendrocopos major)
Problematic native species/diseases (Dendroctonus frontalis)
Problematic native species/diseases (Dendroctonus ponderosae)
Problematic native species/diseases (Dicaeum australe)
Problematic native species/diseases (Discoplax longipes)
Problematic native species/diseases (Diuca diuca)
Problematic native species/diseases (Electron platyrhynchum)
Problematic native species/diseases (Eolophus roseicapilla)
Problematic native species/diseases (Eudynamys scolopaceus)
Problematic native species/diseases (Falco biarmicus)
Problematic native species/diseases (Falco columbarius)
Problematic native species/diseases (Falco peregrinus)
Problematic native species/diseases (Felis catus)
Problematic native species/diseases (Foudia sechellarum)
Problematic native species/diseases (Gallirallus australis)
Problematic native species/diseases (Geospiza parvula)
Problematic native species/diseases (Geospiza psittacula)
Problematic native species/diseases (Geranospiza caerulescens)
Problematic native species/diseases (Glaucomys volans)
Problematic native species/diseases (Gracula religiosa)
Problematic native species/diseases (Gymnorhina tibicen)
Problematic native species/diseases (Gyps fulvus)
Problematic native species/diseases (Haliaeetus albicilla)
Problematic native species/diseases (Haliaeetus leucocephalus)
Problematic native species/diseases (Henicorhina leucophrys)
Problematic native species/diseases (Himantopus himantopus)
Problematic native species/diseases (Hylatomus pileatus)
Problematic native species/diseases (Hypotaenidia sylvestris)
Problematic native species/diseases (Hypsipetes crassirostris)
Problematic native species/diseases (Hypsipetes olivaceus)
Problematic native species/diseases (Hypsipetes philippinus)
Problematic native species/diseases (Larus argentatus)
Problematic native species/diseases (Larus canus)
Problematic native species/diseases (Larus dominicanus)
Problematic native species/diseases (Larus michahellis)
Problematic native species/diseases (Larus novaehollandiae)
Problematic native species/diseases (Larus occidentalis)
Problematic native species/diseases (Leopardus colocolo)
Problematic native species/diseases (Loxodonta africana)
Problematic native species/diseases (Loxodonta cyclotis)
Problematic native species/diseases (Lycalopex culpaeus)
Problematic native species/diseases (Macronectes halli)
Problematic native species/diseases (Manorina melanocephala)
Problematic native species/diseases (Margarops fuscatus)
Problematic native species/diseases (Martes martes)
Problematic native species/diseases (Mayrornis lessoni)
Problematic native species/diseases (Melanerpes superciliaris)
Problematic native species/diseases (Meles meles)
Problematic native species/diseases (Molothrus aeneus)
Problematic native species/diseases (Molothrus ater)
Problematic native species/diseases (Molothrus bonariensis)
Problematic native species/diseases (Morus serrator)
Problematic native species/diseases (Mustela erminea)
Problematic native species/diseases (Mustela itatsi)
Problematic native species/diseases (Mustela nivalis)
Problematic native species/diseases (Mycobacterium tuberculosis)
Problematic native species/diseases (Mycteria cinerea)
Problematic native species/diseases (Mycteria leucocephala)
Problematic native species/diseases (Neochmia temporalis)
Problematic native species/diseases (Neophron percnopterus)
Problematic native species/diseases (Ocypode quadrata)
Problematic native species/diseases (Odocoileus virginianus)
Problematic native species/diseases (Oncorhynchus gorbuscha)
Problematic native species/diseases (Oriolus albiloris)
Problematic native species/diseases (Pachycephala inornata)
Problematic native species/diseases (Pachyptila vittata)
Problematic native species/diseases (Passer domesticus)
Problematic native species/diseases (Passer montanus)
Problematic native species/diseases (Pasteurella multocida)
Problematic native species/diseases (Pelecanus onocrotalus)
Problematic native species/diseases (Pericrocotus flammeus)
Problematic native species/diseases (Peromyscus maniculatus)
Problematic native species/diseases (Petaurus breviceps)
Problematic native species/diseases (Petaurus norfolcensis)
Problematic native species/diseases (Petroica macrocephala_old)
Problematic native species/diseases (Phaethon lepturus)
Problematic native species/diseases (Phalcoboenus australis)
Problematic native species/diseases (Philemon corniculatus)
Problematic native species/diseases (Phocarctos hookeri)
Problematic native species/diseases (Phoebastria immutabilis)
Problematic native species/diseases (Phylloscopus trochilus)
Problematic native species/diseases (Pisonia grandis)
Problematic native species/diseases (Plasmodium relictum)
Problematic native species/diseases (Podilymbus podiceps)
Problematic native species/diseases (Prioniturus discurus)
Problematic native species/diseases (Progne dominicensis)
Problematic native species/diseases (Pterodroma hypoleuca)
Problematic native species/diseases (Pycnonotus cafer)
Problematic native species/diseases (Pycnonotus goiavier)
Problematic native species/diseases (Quiscalus mexicanus)
Problematic native species/diseases (Ramphastos sulfuratus)
Problematic native species/diseases (Ramphastos toco)
Problematic native species/diseases (Rangifer tarandus)
Problematic native species/diseases (Regulus regulus)
Problematic native species/diseases (Rhacodactylus leachianus)
Problematic native species/diseases (Schistocerca piceifrons)
Problematic native species/diseases (Sciurus aureogaster)
Problematic native species/diseases (Scythrops novaehollandiae)
Problematic native species/diseases (Sephanoides sephaniodes)
Problematic native species/diseases (Spilopelia chinensis)
Problematic native species/diseases (Spilornis cheela)
Problematic native species/diseases (Stercorarius parasiticus)
Problematic native species/diseases (Strepera graculina)
Problematic native species/diseases (Streptopelia decaocto)
Problematic native species/diseases (Streptopelia tranquebarica)
Problematic native species/diseases (Strix aluco)
Problematic native species/diseases (Strix varia)
Problematic native species/diseases (Sus scrofa)
Problematic native species/diseases (Tachybaptus ruficollis)
Problematic native species/diseases (Tachyeres patachonicus)
Problematic native species/diseases (Tarentola gigas)
Problematic native species/diseases (Telespiza cantans)
Problematic native species/diseases (Telespiza ultima)
Problematic native species/diseases (Thalasseus bergii)
Problematic native species/diseases (Thaumastura cora)
Problematic native species/diseases (Threskiornis aethiopicus)
Problematic native species/diseases (Todiramphus veneratus)
Problematic native species/diseases (Trachylepis wrightii)
Problematic native species/diseases (Trichomonas gallinae)
Problematic native species/diseases (Turdus nudigenis)
Problematic native species/diseases (Tyto alba)
Problematic native species/diseases (Unspecified Accipiter)
Problematic native species/diseases (Unspecified APIDAE)
Problematic native species/diseases (Unspecified Arctocephalus)
Problematic native species/diseases (Unspecified Coenobita)
Problematic native species/diseases (Unspecified Coluber)
Problematic native species/diseases (Unspecified CORVIDAE)
Problematic native species/diseases (Unspecified Corvus)
Problematic native species/diseases (Unspecified DINOFLAGELLATA)
Problematic native species/diseases (Unspecified FALCONIDAE)
Problematic native species/diseases (Unspecified LARIDAE)
Problematic native species/diseases (Unspecified Larus)
Problematic native species/diseases (Unspecified Lycalopex)
Problematic native species/diseases (Unspecified Macronectes)
Problematic native species/diseases (Unspecified MELIPHAGIDAE)
Problematic native species/diseases (Unspecified MEPHITIDAE)
Problematic native species/diseases (Unspecified OTARIIDAE)
Problematic native species/diseases (Unspecified PARIDAE)
Problematic native species/diseases (Unspecified PHTHIRAPTERA)
Problematic native species/diseases (Unspecified PYCNONOTIDAE)
Problematic native species/diseases (Unspecified Rattus)
Problematic native species/diseases (Unspecified SCINCIDAE)
Problematic native species/diseases (Unspecified STRIGIDAE)
Problematic native species/diseases (Urodynamis taitensis)
Problematic native species/diseases (Ursus arctos)
Problematic native species/diseases (Varanus indicus)
Problematic native species/diseases (Varanus komodoensis)
Problematic native species/diseases (Vulpes lagopus)
Problematic native species/diseases (Vulpes vulpes)
Problematic native species/diseases (Xiphidiopicus percussus)
Problematic native species/diseases (Yersinia pestis)
Problematic species/disease of unknown origin
Problematic species/disease of unknown origin (Ceratocystis fimbriata)
Problematic species/disease of unknown origin (Clostridium botulinum)
Problematic species/disease of unknown origin (Corynebacterium amycolatum)
Problematic species/disease of unknown origin (Eulemur fulvus)
Problematic species/disease of unknown origin (Eulemur mongoz)
Problematic species/disease of unknown origin (Felis catus)
Problematic species/disease of unknown origin (Mus musculus)
Problematic species/disease of unknown origin (Pasteurella multocida)
Problematic species/disease of unknown origin (Sitta europaea_old)
Problematic species/disease of unknown origin (Strix aluco)
Problematic species/disease of unknown origin (Unspecified Leucocytozoon)
Problematic species/disease of unknown origin (Unspecified Martes)
Recreational activities
Renewable energy
Roads & railroads
Roads & railroads (Paspalum notatum)
Run-off
Scale Unknown/Unrecorded
Seepage from mining
Sewage
Shifting agriculture
Shipping lanes
Small-holder farming
Small-holder farming (Felis catus)
"Small-holder grazing, ranching or farming"
Small-holder plantations
Small dams
"Soil erosion, sedimentation"
Storms & flooding
Storms & flooding (Petaurus breviceps)
Storms & flooding (Rattus rattus)
Subsistence/artisinal aquaculture
Supression in fire frequency/intensity
Supression in fire frequency/intensity (Felis catus)
Temperature extremes
Tourism & recreation areas
Trend Unknown/Unrecorded
Type Unknown/Unrecorded
Type Unknown/Unrecorded (Rattus rattus)
Unintentional effects (species is not the target)
Unintentional effects: (large scale) [harvest]
Unintentional effects: (subsistence/small scale) [harvest]
Unintentional effects: (subsistence/small scale) [harvest] (Acridotheres tristis)
Unintentional effects: (subsistence/small scale) [harvest] (Bubo virginianus)
Unintentional effects: (subsistence/small scale) [harvest] (Capra hircus)
Unintentional effects: (subsistence/small scale) [harvest] (Felis catus)
Unspecified species
Unspecified species (Felis catus)
Unspecified species (Unspecified Rattus)
Utility & service lines
Viral/prion-induced diseases
Viral/prion-induced diseases (Felis catus)
Viral/prion-induced diseases (Vulpes vulpes)
Volcanoes
"War, civil unrest & military exercises"
Wood & pulp plantations
Work & other activities
NA_
