threatened,masscentr,rangecentr,Migration,agriculture,climate_change,invasive,resource_use
1,2.610120793,2.71693012,3,0,1,0,1
1,3.056717672,2.2964434,1,1,1,0,1
0,1.511916085,6.90261704,2,0,0,1,1
0,1.424326635,4.85728478,1,0,0,0,1
1,2.647882259,2.63889674,1,1,0,0,1
0,2.488457429,0.59119257,1,1,0,0,1
1,1.250773568,-5.468166541,1,1,1,1,1
0,-0.353913742,1.45737436,1,0,1,0,0
0,2.354452365,5.27228235,3,1,1,0,1
1,2.965571996,-2.774360548,1,1,0,0,1
1,2.621873714,1.22280378,1,1,0,0,1
1,3.510086577,-6.30320417,1,0,1,1,1
1,3.047810094,-3.795722341,1,0,0,0,1
1,1.908375811,0.85144057,1,1,0,0,1
0,2.985374623,0.89626618,1,1,0,0,1
0,2.746064683,1.02811953,1,1,0,0,1
1,2.794681992,-0.35366088,1,1,0,0,1
0,1.293954682,-3.570221609,1,0,0,1,1
1,-0.516525604,-7.759071081,2,1,1,1,1
0,2.740998852,4.86885306,1,1,0,0,1
1,2.142771607,-2.453821988,1,1,0,1,1
0,-0.752294995,1.64390478,2,0,1,0,1
0,2.286496768,3.07130502,1,1,0,0,1
1,2.869690224,2.88548762,1,1,0,0,1
0,2.262085838,6.45783019,2,1,0,1,1
1,0.481807551,-5.075162007,2,0,0,1,0
0,1.043378373,1.61495063,2,0,0,0,1
0,0.937149425,-1.746660309,1,0,1,1,1
1,2.323660965,2.25892216,1,1,0,0,1
0,0.439843352,3.16686289,1,0,0,0,1
0,1.019661847,4.37620833,3,1,1,1,0
0,1.979778058,1.4275241,1,0,1,1,1
0,0.654378528,-1.26716539,1,1,0,0,1
0,1.043378373,4.24006291,1,1,0,0,1
0,1.023653868,1.89792642,1,0,0,0,1
0,0.260374864,-3.385886905,3,0,0,1,1
0,1.785873598,2.25604981,2,1,0,1,1
1,3.322206939,-2.345188044,1,1,0,0,1
1,2.968709925,3.95269725,3,1,1,1,1
1,2.255133318,-3.614638699,1,1,0,1,1
1,1.646669225,-1.903620689,1,1,0,0,1
0,1.375936711,7.09518449,2,0,0,1,0
0,2.027619767,0.35990612,1,1,0,0,1
1,1.335931376,0.64733584,1,0,1,1,1
1,1.780467676,-0.79574678,2,0,0,1,1
0,1.162549334,5.30751627,3,1,1,1,1
0,3.128662191,3.23770627,1,1,0,0,1
0,2.181561875,4.32321263,1,0,0,0,1
1,2.045273243,-1.537946415,1,1,0,0,1
0,0.488633516,3.94401838,1,1,0,0,1
0,1.338842586,0.51868253,2,0,1,1,1
1,2.034892527,1.24564475,1,1,1,1,0
0,1.771077936,3.53024957,3,0,1,1,1
0,-0.407454509,2.09415019,2,0,1,1,1
1,2.191276735,3.79180865,3,0,1,1,1
0,2.80607371,1.81187866,2,1,0,0,1
0,2.800292958,2.23977424,1,0,0,0,1
0,3.18876126,3.2205539,1,1,0,0,1
0,3.424623006,4.36082491,1,1,0,0,1
1,2.488457429,-1.500420453,1,1,1,0,1
0,1.160814127,4.82906438,3,0,1,0,0
0,3.322206939,2.0905153,1,1,0,0,1
1,2.868431571,-0.03271037,1,1,1,0,1
1,3.361467653,4.2243336,1,1,0,0,1
0,2.712190126,2.36290019,1,0,1,1,1
0,0.909846981,-3.803334919,1,1,1,0,1
1,2.561249092,0.97695768,1,1,0,0,1
0,0.671521805,-4.481048536,1,1,1,0,1
1,0.840535181,4.69089675,2,1,1,1,1
1,3.070806789,0.58602511,1,0,1,1,1
0,2.508332275,1.9919687,2,1,1,1,1
1,2.25861562,0.23885712,1,1,1,1,1
0,0.734642892,3.31785761,3,0,0,0,0
1,1.995880487,2.11326397,1,1,0,0,1
0,1.808119207,5.8537362,2,0,1,0,1
1,1.891289885,-0.30899971,1,1,0,0,1
0,1.69260632,3.55145545,3,0,0,1,1
0,1.489915445,-0.08867041,3,1,1,1,1
0,1.278944445,4.25298329,1,0,1,0,0
1,3.197001127,3.10732547,1,1,0,0,1
1,2.260930436,1.71082915,1,1,0,0,1
1,3.662995733,0.00965125,1,1,0,1,1
0,3.122819915,5.44505158,1,1,0,0,1
0,3.460964859,3.74082281,1,1,0,0,1
1,1.438372182,-2.956388149,1,0,0,1,1
1,3.508892468,-0.01345748,2,0,0,1,1
1,1.6930144,3.34406435,3,1,1,1,0
0,3.165125184,1.32113319,3,0,1,0,1
0,2.811421316,5.23223908,1,0,0,0,1
1,1.147175167,-6.757996808,3,0,1,1,1
1,2.811421316,4.23850375,1,1,0,0,1
1,3.507231614,1.26006274,1,1,0,0,1
1,-0.220974942,1.61458402,2,0,1,1,0
1,3.113400693,4.75240396,3,0,1,0,1
1,2.580329595,2.3773699,2,1,0,0,1
0,1.611219172,1.15284393,1,0,0,0,1
0,-0.817932159,5.97295619,3,0,0,1,0
0,2.965571996,5.45896844,1,0,0,1,1
0,3.278671157,1.50014193,2,0,1,0,0
1,3.250922782,-5.300081151,2,0,1,1,1
1,2.656714926,-0.55165568,1,1,0,0,1
0,0.358013333,0.51605929,2,0,0,1,0
0,1.291214537,0.57063508,3,0,1,0,0
0,2.170233874,4.08757018,2,0,0,0,1
0,2.802044154,5.81201896,3,0,1,0,1
1,3.32224694,-0.61027636,1,1,0,0,1
0,1.096622888,2.08427615,3,0,1,1,1
0,1.957479209,1.88256035,2,0,0,0,0
1,1.589510811,-3.664444471,1,1,1,0,1
0,2.096846188,7.0795329,3,1,0,0,1
0,2.703093439,2.44369213,2,0,1,0,0
0,2.12412366,5.23101447,3,1,0,0,1
1,3.264617827,1.1944536,1,0,0,0,1
1,3.00292283,-4.596235901,1,1,1,0,1
0,2.936054907,5.54039653,3,1,0,0,1
0,1.918195857,1.94687551,1,0,1,1,1
0,-0.798031004,3.3940721,3,0,0,0,0
0,2.848845545,3.06571951,2,0,1,1,1
0,3.637874864,1.9972636,1,0,1,0,1
0,3.419264752,5.63243555,3,0,1,0,1
1,2.791218609,3.1638844,1,1,0,0,1
0,2.821371647,1.40466422,1,0,0,0,1
0,2.765377378,1.52830677,2,0,1,0,0
0,0.2166998,5.03694325,3,0,0,0,1
0,-0.675333954,3.29243114,3,0,1,0,0
1,3.07884966,3.30259587,1,1,1,0,1
0,2.586108747,5.24343255,1,1,0,0,1
0,2.717842969,1.6705275,1,1,1,0,0
0,3.324803669,4.77266996,3,0,1,0,0
0,-0.141251468,-2.308028592,1,0,1,0,0
1,2.625252368,1.70673644,1,1,0,0,1
0,1.714607409,-1.968796091,1,1,0,1,1
0,1.173926806,3.38378317,3,1,1,1,1
0,1.056572201,2.26338209,3,0,1,1,1
0,0.220264866,4.88666048,2,0,1,1,1
0,2.263239906,0.61665907,3,0,0,0,1
1,3.658719176,-3.769094997,1,1,0,0,1
1,3.247738888,-0.27922818,1,1,0,1,0
1,0.461045559,6.85927393,2,0,1,1,0
1,2.749262184,0.45401018,1,1,0,0,1
0,0.795517795,4.02952618,3,0,0,0,1
1,3.119885928,0.37193182,1,1,0,0,1
0,3.28848331,5.1847686,3,1,0,0,1
0,3.099103389,1.70228284,1,0,1,0,1
1,3.046440736,-4.031798532,2,0,0,1,0
1,-0.670986121,2.69388922,3,0,0,1,1
1,3.134808313,-1.929792268,2,0,1,1,1
0,2.831223943,3.42671715,2,0,1,0,0
1,3.201028008,4.1700832,1,1,0,0,1
1,0.567105131,7.32907002,2,0,0,1,0
0,-0.529622143,5.48745872,3,0,0,0,0
0,3.333780176,6.19947489,2,0,0,0,1
0,0.806468626,7.32589001,2,0,0,1,0
1,2.21962663,-1.239893976,1,1,0,0,1
0,0.432674862,3.74243472,3,0,0,1,0
0,2.421731127,3.7908845,2,0,1,1,0
1,3.824959744,2.58674837,1,1,1,1,1
0,0.594402111,-2.299629622,1,0,1,0,0
0,3.375294694,2.45792243,3,0,1,0,0
1,2.534701164,-2.178810929,1,1,0,1,1
1,0.702207616,-2.068263818,1,0,0,0,1
0,2.712999634,3.69894274,3,1,0,0,1
0,2.619695679,-7.256175264,1,0,0,1,0
0,2.537948917,5.42069057,1,0,0,0,1
0,2.772680488,6.83690771,1,1,0,1,1
0,1.05888256,-3.63911315,3,0,1,1,1
0,1.712809027,2.82768746,1,0,1,1,1
1,0.285692672,3.20229531,3,0,1,1,1
1,0.461045559,-0.67197588,1,0,0,0,1
1,3.68410841,4.09003504,1,1,1,0,1
0,0.655530602,7.77286234,2,0,0,1,0
0,0.488633516,3.99755043,1,0,0,0,1
0,3.217375194,4.68501972,3,0,0,0,0
0,2.670625506,3.20942763,1,1,0,0,1
1,2.589943044,1.42369093,3,1,1,1,1
1,3.134229191,-1.865436576,1,1,1,1,1
1,0.729309546,-2.216856634,1,1,1,1,1
0,-0.382761896,-7.172748162,3,0,1,1,0
0,3.504568497,2.99734452,1,1,1,0,1
1,-0.374664686,-8.722038556,3,0,0,1,0
1,3.517155612,-9.751657973,2,0,1,1,1
0,2.806877676,5.86988378,1,0,0,1,1
0,2.23445589,0.00868106,2,0,0,0,1
1,0.628099644,3.56823224,2,0,0,1,0
1,2.712999634,3.8783976,2,1,0,0,0
0,0.334482836,-1.859915931,2,0,1,1,0
1,3.099103389,-2.24025965,2,0,0,1,0
1,3.278504017,0.56434963,2,1,0,1,1
0,-0.412467051,5.97438362,3,0,0,1,0
0,1.433095125,3.74844388,3,0,0,1,1
1,2.049281264,-0.36879766,1,1,1,0,1
1,3.733561573,4.26012301,1,1,0,0,1
1,3.110389461,-1.761359047,1,0,0,1,0
0,5.579834669,2.58439923,1,1,0,0,1
0,2.973710219,1.52958474,1,0,1,1,1
0,3.062698707,3.18780529,2,0,1,0,0
1,0.679422524,7.78872171,2,0,0,1,0
0,3.316228868,2.23473249,1,0,1,1,1
0,0.946230569,2.79021666,1,0,1,0,0
1,3.543051758,-0.21667142,1,1,0,0,1
1,3.120375524,5.37535625,1,1,0,1,1
0,4.810294317,3.31799507,3,0,1,0,0
0,0.878098283,0.96963526,1,0,0,0,1
0,2.825324221,5.64939431,2,0,0,0,0
1,3.099103389,0.48012786,1,0,0,0,1
0,3.099103389,1.95433049,2,0,0,1,1
0,0.959062225,-0.46713404,1,1,1,0,1
1,3.105333938,0.42937171,1,1,0,0,1
1,0.864176944,-1.946626073,1,1,0,0,1
1,2.162609949,-0.58385263,1,0,0,1,1
1,3.055099253,2.53548771,1,1,0,1,0
0,3.828124341,-1.375585094,2,0,1,0,1
1,3.203508448,-1.283063343,2,0,0,0,1
0,2.436582402,7.80692542,2,0,0,0,1
1,1.430446116,1.34953308,2,0,1,1,1
1,3.66211341,3.77204939,3,1,1,1,1
0,3.217375194,5.93889586,3,0,1,0,1
1,0.802003226,6.4471574,2,0,0,1,1
0,3.439745491,5.50359051,3,0,1,0,0
0,2.13033445,5.46038951,2,1,0,0,1
1,3.796491563,5.63988311,2,1,1,0,1
0,2.038509167,4.17285669,3,0,1,0,0
0,1.972245934,3.94931631,3,1,0,1,1
0,2.869690224,4.30960417,1,0,0,0,1
0,0.427626168,4.94214308,2,0,0,1,0
0,2.186555643,5.52418308,3,1,1,1,1
1,3.466381915,3.19503067,1,1,0,0,1
1,3.275155332,1.74159487,1,1,0,0,1
0,1.78252164,3.38301874,3,0,0,1,1
0,-0.458747803,5.48120538,3,0,1,1,1
0,2.82473233,4.45477439,2,0,1,0,0
1,3.059270488,-3.868614175,2,0,1,1,1
1,1.651996888,-0.62468309,1,1,0,0,1
0,2.150289465,3.05399759,3,0,1,1,1
1,1.05888256,0.32850534,1,1,0,0,1
1,2.85275518,1.07702776,1,1,0,1,1
1,0.489313557,6.53780602,2,0,0,1,1
1,3.173422053,5.1941728,3,1,0,1,1
1,3.247738888,-1.509622395,1,0,0,1,0
0,1.136555598,3.54622867,2,0,0,0,0
0,1.096622888,-2.433383712,1,1,0,1,1
1,3.547021161,1.89068293,2,0,1,1,1
1,0.604146403,6.41348985,2,0,1,1,1
0,4.641332551,5.83820953,3,0,1,0,0
0,3.274735957,0.84953832,1,1,0,0,1
1,0.859493095,-2.955277427,1,1,1,1,1
0,2.662147613,2.06296731,2,0,1,1,0
0,0.567105131,6.38669084,2,0,0,1,0
1,2.668320472,0.77621379,1,1,0,0,1
1,3.879895079,0.38613843,2,0,1,1,1
0,0.884071193,5.01725197,3,0,0,0,0
0,1.982836165,4.83868223,3,0,0,0,1
0,3.12914751,4.34931418,1,1,0,0,1
0,2.025281269,3.69118184,2,0,1,0,0
0,4.017591704,3.32174291,1,1,0,1,1
0,0.488633516,7.4318079,2,0,0,1,0
0,2.955290753,3.32907269,2,0,1,0,0
1,1.528886189,3.83511951,2,0,1,1,1
1,1.055028991,6.10332254,2,0,0,1,1
1,3.587959439,3.00532228,1,0,0,0,1
0,0.695039127,2.0196913,3,0,1,0,1
0,1.092912309,4.41197909,1,0,0,1,0
1,4.078594246,0.48339138,1,1,1,1,1
1,3.078696579,2.68524171,1,1,0,0,1
0,3.768188383,-7.552519519,2,0,1,1,1
0,2.800158124,6.44270851,3,1,0,0,1
0,2.651174314,4.13880788,3,0,1,1,1
0,4.197715677,2.80353215,3,1,1,1,1
0,2.158263784,5.50262021,1,1,0,1,0
1,3.12914751,3.01235424,1,0,0,0,1
0,0.776315588,6.92709729,2,0,1,1,0
0,3.637874864,3.60003248,1,0,0,0,1
1,1.003532465,5.76384768,2,0,1,1,1
0,2.950313315,4.77218524,2,0,1,0,0
0,2.936584459,2.6300138,1,0,1,0,0
0,0.651492523,5.08985206,2,0,0,1,1
1,2.806877676,-0.57393057,1,1,0,0,1
1,3.06036256,-5.338232917,1,1,0,1,0
0,2.927128124,1.27694932,3,0,1,0,0
0,3.562837405,3.43312918,2,0,0,1,0
1,2.589943044,-4.348312905,3,1,1,1,1
0,1.561986138,-2.351096378,1,1,0,0,1
0,3.506233776,3.76425946,1,1,0,1,1
0,0.28068013,4.63435292,2,0,0,0,1
1,3.509887658,4.79283051,1,1,0,0,1
1,3.722337632,3.4751273,3,1,0,1,1
1,1.035535196,0.75475821,1,1,0,0,1
1,4.179042412,-7.662351457,2,0,1,0,1
1,3.210197436,-1.155645953,1,1,0,0,1
0,4.09597822,5.64824403,1,1,0,0,1
0,0.725022294,-4.620719195,1,1,0,0,1
1,0.725022294,-6.957535533,1,0,1,1,1
1,1.253943143,-1.848545859,1,1,0,0,1
0,2.331232662,-0.66853439,1,1,1,1,1
1,2.586108747,2.24244514,1,1,0,0,1
1,3.32224694,-3.183890067,2,0,1,1,0
1,-0.89358752,1.94329751,3,0,1,1,0
1,3.465793018,2.37145584,3,1,1,1,1
0,0.645695406,1.28558881,1,1,0,0,1
0,2.118274136,-0.71176933,3,0,0,1,0
1,1.507014114,7.69780075,3,0,1,1,1
0,0.35956252,6.40858744,3,0,0,0,1
0,1.114972027,-2.494735518,1,1,0,1,1
0,3.69793989,4.88746836,1,1,0,0,1
1,1.161161409,-0.78379162,1,1,1,1,1
0,3.784772679,5.03518079,1,1,1,0,1
0,1.52720208,4.18877904,3,0,0,0,1
0,0.678860252,5.32083673,2,0,0,1,1
1,1.125822043,5.00758098,2,1,0,1,1
1,3.974572126,5.40286514,1,1,1,0,1
0,1.241204117,6.95418962,2,0,0,1,0
1,3.089053053,-0.32165237,1,1,0,0,1
1,2.84466265,2.60993394,2,0,1,1,1
0,-1.087356463,-0.55769407,3,0,0,1,0
0,1.38430496,7.19349929,2,0,1,1,0
1,1.106939855,-1.564301153,1,1,1,0,1
0,2.512026472,2.84712577,2,0,0,0,1
0,2.512026472,3.50575544,3,0,0,0,1
0,2.493050915,5.51269568,2,0,1,0,1
1,3.995191413,1.3384769,1,0,1,0,1
0,-0.670986121,6.66746256,3,0,0,1,0
1,-0.899022316,4.79196149,3,0,0,1,0
1,-0.899022316,4.44005699,3,0,0,1,0
1,1.474551838,6.85796158,2,0,0,1,0
1,1.770134094,-6.700915185,1,1,1,0,1
1,1.208627946,0.80207367,1,1,1,0,1
0,2.727169764,2.69740189,3,0,0,1,0
0,0.622164908,4.73594532,2,0,1,0,0
0,0.864176944,6.82712647,2,0,0,1,0
0,0.759854311,4.20092335,2,0,0,0,1
1,0.759854311,3.32300774,2,0,0,1,0
1,1.474551838,5.23214291,2,0,1,1,0
1,3.725897069,-1.771360633,1,1,1,0,1
0,3.836841452,4.90382054,1,1,0,1,1
0,2.039663735,3.53984713,3,0,0,0,1
1,1.281410537,-4.426111265,1,1,1,0,1
0,3.816943182,4.69707027,1,1,1,0,1
1,4.316964305,4.50809269,2,1,1,0,1
0,3.445172287,4.63373484,1,1,1,0,1
0,2.475295686,3.5288294,2,1,0,0,1
1,0.567105131,4.3742605,2,0,0,1,0
1,1.489665476,6.26890202,2,0,1,1,1
1,3.504568497,0.05717761,1,1,0,0,1
1,4.187833677,3.24754693,1,1,1,1,1
1,1.557324125,6.7847143,2,0,1,1,1
1,3.783335952,5.69969866,1,1,0,0,1
0,4.004191606,4.39294135,3,0,1,0,1
0,2.955290753,7.8681876,2,0,0,1,1
1,2.344080804,-1.887569306,1,1,0,0,1
0,3.62973164,5.74883822,1,0,0,0,1
1,3.943038458,3.25159298,2,1,0,0,1
0,2.030535221,0.5616,1,0,1,0,0
0,1.594700939,4.83612821,3,0,1,0,1
0,1.237993841,5.53874672,2,0,0,1,1
0,3.129098989,4.19943812,2,1,1,1,1
1,1.647950455,7.08924963,2,0,1,1,1
1,1.712809027,-6.514197301,1,1,1,0,1
1,3.884145834,4.11361605,1,1,0,1,1
0,0.198681295,5.34080038,3,0,1,1,1
1,1.914933212,-0.18724259,1,1,1,1,1
1,2.691886747,2.37698272,1,1,0,0,1
0,4.006716579,5.24550363,3,0,0,0,1
1,1.306343419,4.0041896,1,1,0,0,1
0,0.722333397,1.28548338,2,0,1,1,1
0,4.099735269,3.86874715,1,1,0,0,1
1,1.306343419,1.64034413,1,1,0,0,1
0,5.541450419,4.87670427,1,1,0,0,1
0,2.886343243,4.16233455,3,0,1,0,1
0,1.253943143,7.78331012,2,0,1,1,1
1,3.906717,-0.01955777,2,0,1,1,1
0,4.188254393,4.08107163,1,1,0,0,1
0,2.008310449,1.3263403,3,0,0,1,0
1,3.250922782,-0.33293795,2,0,1,1,1
1,3.903322245,3.77236124,1,1,0,0,1
0,5.961304269,2.07402826,1,1,0,1,1
0,2.659667761,6.28824414,2,0,0,1,1
0,0.285692672,-0.28578351,2,0,0,1,0
1,1.892961567,-7.625480922,1,0,1,1,1
0,4.484672487,4.27056793,1,1,0,0,1
0,-0.012039737,5.61473062,3,0,1,1,0
0,2.577385324,-0.73840866,2,0,1,0,1
0,0.918735928,6.07811089,2,0,0,1,1
0,3.377492414,1.34339682,3,0,1,0,0
0,1.104002995,2.3476239,1,1,0,0,0
1,1.491663479,5.73963713,2,1,1,1,1
1,3.91901537,2.51478107,1,1,1,1,1
0,0.260374864,3.08319949,2,0,0,1,1
1,4.098447676,5.34723025,1,1,0,0,1
0,1.71480703,7.4684814,2,0,0,1,0
1,3.269521041,3.37469176,1,1,0,0,1
1,1.696679645,-0.43258784,1,1,0,0,1
1,4.113427861,3.11067174,1,0,1,0,1
1,4.113427861,2.64984176,1,0,0,0,1
1,1.752029741,5.98756545,2,0,1,1,1
0,1.774468408,5.79645983,2,0,0,1,1
1,1.237993841,6.78259577,2,0,1,1,1
0,1.578134124,2.737105,1,0,1,0,0
0,4.186486195,-0.46041447,2,0,0,1,1
0,1.528886189,0.24123884,1,1,0,0,1
0,4.258810777,4.66158695,3,0,1,0,0
0,1.291214537,6.86634803,3,0,0,0,1
0,3.120913803,-3.264577716,1,1,1,1,1
1,3.984460574,2.25504752,3,1,0,0,1
0,6.190145839,2.03059246,1,1,1,1,1
1,1.358417189,0.92451056,2,1,0,1,1
0,1.37313166,6.92934996,2,0,1,0,0
1,1.596275211,7.20807361,2,0,1,1,1
1,2.888382357,3.93483251,3,0,0,1,1
1,1.491663479,5.95467899,2,1,1,1,1
0,3.851132497,-5.966606641,2,0,1,1,1
0,2.242260115,7.1518664,3,0,0,0,1
1,3.378022175,-9.741366287,2,0,1,1,1
0,0.918735928,5.63081992,2,0,0,1,1
1,0.488633516,4.13521868,2,0,0,1,0
1,2.793325232,-10.17979188,3,1,1,1,1
0,0.886815934,2.35139219,1,0,1,0,0
0,2.188173263,7.54941639,3,0,1,1,0
0,0.093320779,7.76463287,2,0,0,1,1
0,2.906549661,3.07179288,2,0,0,0,1
1,4.579115754,2.69556237,3,1,0,0,1
1,2.110241964,5.67985946,3,0,0,1,1
0,2.805067842,1.34611191,3,0,0,0,1
0,2.134672281,4.43430619,2,0,0,0,1
0,2.378173827,1.87446289,1,0,1,0,0
0,1.673652312,0.03653057,1,0,0,0,1
1,3.210689485,5.86545167,3,1,1,0,1
0,6.236202839,1.31363563,1,1,0,0,1
0,3.228814995,4.18386395,1,0,0,0,1
1,4.384928032,2.20309408,1,1,0,1,1
0,3.984460574,1.09002215,2,0,1,0,1
1,4.507281543,2.60046609,1,0,1,1,1
1,2.749262184,0.8197982,1,1,0,0,1
1,3.404490301,4.93546922,3,1,0,0,1
0,3.818186311,2.93794585,2,1,1,1,1
1,2.531707413,1.7325243,1,1,0,1,1
0,2.369292224,3.78736136,3,0,1,0,1
0,3.260371536,-1.582446586,2,0,0,0,1
0,2.037786885,1.01136589,1,0,0,1,0
0,4.868199643,-0.69352919,2,0,1,1,0
1,4.608720966,0.66425978,2,1,0,1,1
0,2.719159818,1.70667173,3,0,1,0,1
0,1.910019197,7.7653241,3,0,0,1,1
1,0.759854311,2.13858098,2,0,0,1,0
0,0.474934671,7.02959387,1,0,0,1,0
1,4.407436208,4.8624823,1,1,1,0,1
0,4.688134491,4.3495878,1,0,0,0,1
0,4.65852088,4.20092109,2,1,0,1,1
0,1.763502142,5.25102557,1,1,1,1,1
1,1.130487402,-5.637792545,1,1,1,1,1
0,0.668684924,5.93235035,2,0,1,1,0
1,4.168286867,-2.096644554,3,1,1,1,1
0,1.9375513,4.91512278,1,1,0,0,1
1,1.358417189,4.03102007,2,0,1,1,0
0,1.932747448,2.00482606,1,0,0,0,1
0,1.509468103,3.63256531,2,0,0,1,1
0,1.837854516,2.03556035,1,0,1,0,0
1,4.34742795,5.13801114,2,1,0,0,1
0,3.524371124,2.49132893,1,0,0,0,1
1,1.660040962,-2.925576616,1,1,0,0,1
0,2.811421316,1.60576047,1,0,0,0,0
1,1.927920407,-2.122484785,1,1,1,1,1
1,0.489313557,7.80335033,2,0,0,1,1
1,1.706790955,4.09425334,2,0,0,1,1
1,4.50507782,3.82727532,1,1,1,1,1
0,0.759854311,6.20471437,2,0,0,1,0
1,1.395354797,4.35197711,2,0,1,1,1
0,5.579834669,2.14302983,1,1,0,0,1
0,1.780467676,6.82857458,3,0,0,1,1
0,1.9375513,2.79141557,1,1,0,0,0
0,-1.274955076,6.91735819,3,0,0,1,0
0,1.780467676,5.6943914,3,0,0,1,1
0,2.012469077,3.04404445,1,0,1,0,0
1,1.706790955,4.33838668,2,0,0,1,1
0,2.493050915,3.4310067,2,0,1,1,1
1,3.432284501,4.08148188,1,1,0,0,1
1,2.052419193,6.67425867,3,0,1,1,1
0,4.638183212,5.04277112,1,1,1,0,1
1,1.883395328,3.66988618,3,0,1,1,1
0,1.459206269,7.78632822,3,0,1,1,1
1,4.454551869,3.25660924,3,0,1,1,1
0,1.561986138,2.62677726,1,1,0,0,1
0,1.474551838,6.92421313,2,0,1,1,0
0,3.959733408,5.85586185,2,1,0,1,1
1,7.115486409,3.07519201,1,1,0,0,1
0,0.418181855,6.05753083,2,0,0,1,0
1,1.969000433,-7.052845713,1,1,1,0,1
1,1.212923344,1.64459085,1,1,0,1,1
0,4.638365587,2.78864627,2,1,0,0,1
1,1.640238335,3.61250237,2,0,1,1,1
0,2.397823225,3.43564304,3,0,1,0,1
1,2.014394005,-5.858993556,1,0,1,0,1
0,-0.670986121,7.46096869,3,0,0,1,1
1,-0.899022316,7.69985253,3,0,0,1,0
0,1.609668269,4.76685269,1,1,1,0,1
0,2.046420032,7.31613626,2,0,0,1,0
0,3.504135069,5.90440769,2,0,0,0,1
0,2.697281635,-1.127403231,3,0,1,0,1
1,3.139285178,5.64614413,3,1,0,1,1
0,1.561986138,0.92198601,1,1,0,0,1
0,1.9375513,1.99404354,1,1,0,0,1
1,1.528886189,-0.30350805,1,1,0,0,1
0,2.906731496,7.47637193,3,0,0,1,0
0,2.166429177,6.05880302,3,0,1,1,1
0,1.780467676,7.07338924,3,0,0,1,1
1,1.84383729,-0.86788437,1,1,0,0,1
1,1.665507754,0.95078742,1,1,1,1,1
1,4.18317717,1.0379569,3,1,1,0,1
1,3.194413568,5.63987476,1,1,0,0,1
0,1.861229033,6.49215091,3,0,1,1,1
0,0.931486156,5.32617886,2,0,0,1,1
1,2.599052838,5.48577596,3,0,0,1,1
0,4.145544805,5.12374464,2,1,1,1,1
0,1.774468408,6.85242263,2,0,0,1,0
0,3.852404492,6.67418243,2,1,1,1,1
0,2.232792589,2.6652135,1,0,1,0,0
0,2.085750944,3.20512338,3,0,1,1,1
0,5.919568169,0.51307649,2,0,1,0,0
1,1.665507754,-0.03491949,1,1,1,0,1
1,3.545454489,5.25633343,3,1,0,1,1
0,2.529058405,7.41858162,2,0,0,1,1
0,4.412289278,4.24833876,1,0,0,0,1
0,4.1107043,5.73714568,3,1,0,0,1
0,3.842539609,7.52057584,2,0,0,0,1
0,2.648667065,-0.69711838,3,0,1,0,0
1,3.490469572,0.96827529,2,1,0,1,1
1,3.890057629,6.87060355,2,0,0,0,1
0,1.08918791,6.58245338,2,0,1,0,0
1,3.161514649,6.07212343,2,0,0,1,1
1,2.599052838,7.67520664,3,0,0,1,1
0,3.766342844,7.00291763,3,0,0,1,1
1,3.766342844,6.93910779,3,0,1,0,1
1,4.049853516,1.04901869,1,1,1,1,1
1,4.539258371,0.71388416,1,0,0,1,1
1,3.766342844,7.20363638,3,0,0,0,1
1,3.792250569,4.49924928,1,1,0,0,1
0,3.428946559,6.37106268,2,0,1,0,1
1,3.161514649,6.56254211,3,0,0,1,1
0,1.614755087,7.23472177,3,0,0,1,1
1,3.622766261,3.55121302,2,0,1,1,1
1,3.726003923,4.58179418,1,1,1,1,1
0,1.824350402,7.72608392,3,0,1,1,1
0,3.766342844,6.17170361,2,0,1,1,1
0,3.684581836,7.60622524,2,0,0,0,1
1,3.343499496,7.11542576,2,0,0,1,1
1,4.346322446,6.65431371,3,0,0,1,1
0,3.553358661,7.31185066,2,0,0,1,1
1,3.570012857,6.4663549,3,0,0,0,1
0,3.565475432,7.43739002,2,0,1,0,1
1,4.241732563,5.41791746,3,0,0,1,1
1,2.587444084,5.93656102,3,1,1,1,1
1,3.658433421,7.42980339,2,0,1,1,1
1,4.346322446,7.58177382,2,0,1,1,1
0,2.174528437,7.57766038,3,0,1,0,0
0,3.570012857,7.69945488,2,0,1,1,1
1,2.225632654,-1.007451211,1,1,0,0,1
0,1.914769799,6.38187169,3,0,0,1,1
1,2.955290753,-6.768941068,1,0,0,1,0
1,4.346322446,6.71981337,3,0,1,1,1
1,4.5926365,7.17836626,3,0,1,1,1
0,3.552056226,6.8135709,2,0,1,1,1
1,4.825088017,3.93275402,2,1,0,1,1
1,4.5926365,7.03317664,2,0,0,1,1
0,0.365735379,5.4619659,1,1,0,0,0
0,1.763502142,-0.07062778,1,1,1,1,1
0,0.838619472,-2.374463879,1,1,0,0,1
0,1.740424194,2.37380902,1,1,0,0,0
0,0.019989506,-1.681570107,3,1,0,0,0
0,1.673652312,2.86859052,1,1,0,0,1
0,-2.271784671,-0.75179898,1,1,0,0,0
0,-1.278931225,0.48182274,1,0,0,0,1
0,-0.890881158,-0.68100624,1,1,0,0,1
0,-2.076996345,4.3359495,1,0,0,0,1
0,-2.350036868,2.65027579,1,0,0,0,1
0,-0.490836118,-0.46759616,1,0,0,0,1
0,-0.006443751,3.49377284,1,1,0,0,1
