"","count","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation","result.category"
"10136",11162,22688346,"Tauraco erythrolophus",NA,NA,NA,"LC"
"10137",11162,22688327,"Tauraco fischeri",NA,NA,NA,"NT"
"10138",11162,22688365,"Tauraco hartlaubi",NA,NA,NA,"LC"
"10139",11162,22688369,"Tauraco leucolophus",NA,NA,NA,"LC"
"10140",11162,22688355,"Tauraco leucotis",NA,NA,NA,"LC"
"10141",11162,22688331,"Tauraco livingstonii",NA,NA,NA,"LC"
"10142",11162,22688350,"Tauraco macrorhynchus",NA,NA,NA,"LC"
"10143",11162,22688312,"Tauraco persa",NA,NA,NA,"LC"
"10144",11162,22688359,"Tauraco ruspolii",NA,NA,NA,"VU"
"10145",11162,22688323,"Tauraco schalowi",NA,NA,NA,"LC"
"10146",11162,22688316,"Tauraco schuettii",NA,NA,NA,"LC"
"10147",11162,22707505,"Tchagra australis",NA,NA,NA,"LC"
"10148",11162,22707510,"Tchagra jamesi",NA,NA,NA,"LC"
"10149",11162,22707495,"Tchagra senegalus",NA,NA,NA,"LC"
"10150",11162,22707514,"Tchagra tchagra",NA,NA,NA,"LC"
"10151",11162,22686656,"Telacanthura melanopygia",NA,NA,NA,"LC"
"10152",11162,22686652,"Telacanthura ussheri",NA,NA,NA,"LC"
"10153",11162,22703443,"Teledromas fuscus",NA,NA,NA,"LC"
"10154",11162,22720728,"Telespiza cantans",NA,NA,NA,"VU"
"10155",11162,22720722,"Telespiza ultima",NA,NA,NA,"CR"
"10156",11162,22707701,"Telophorus dohertyi",NA,NA,NA,"LC"
"10157",11162,103707122,"Telophorus viridis",NA,NA,NA,"LC"
"10158",11162,22707629,"Telophorus zeylonus",NA,NA,NA,"LC"
"10159",11162,22682751,"Temnotrogon roseigaster",NA,NA,NA,"LC"
"10160",11162,22705862,"Temnurus temnurus",NA,NA,NA,"LC"
"10161",11162,103703914,"Tephrodornis affinis",NA,NA,NA,"LC"
"10162",11162,103703875,"Tephrodornis pondicerianus",NA,NA,NA,"LC"
"10163",11162,103703869,"Tephrodornis sylvicola",NA,NA,NA,"LC"
"10164",11162,103703834,"Tephrodornis virgatus",NA,NA,NA,"LC"
"10165",11162,22722616,"Tephrophilus wetmorei",NA,NA,NA,"VU"
"10166",11162,22714285,"Tephrozosterops stalkeri",NA,NA,NA,"LC"
"10167",11162,22695289,"Terathopius ecaudatus",NA,NA,NA,"EN"
"10168",11162,22699711,"Terenotriccus erythrurus",NA,NA,NA,"LC"
"10169",11162,22701643,"Terenura maculata",NA,NA,NA,"LC"
"10170",11162,22701646,"Terenura sicki",NA,NA,NA,"CR"
"10171",11162,22721867,"Teretistris fernandinae",NA,NA,NA,"LC"
"10172",11162,22721870,"Teretistris fornsi",NA,NA,NA,"LC"
"10173",11162,103716095,"Terpsiphone affinis",NA,NA,NA,"LC"
"10174",11162,22707151,"Terpsiphone atrocaudata",NA,NA,NA,"NT"
"10175",11162,22707115,"Terpsiphone atrochalybeia",NA,NA,NA,"LC"
"10176",11162,103716224,"Terpsiphone batesi",NA,NA,NA,"LC"
"10177",11162,22707096,"Terpsiphone bedfordi",NA,NA,NA,"NT"
"10178",11162,22707140,"Terpsiphone bourbonnensis",NA,NA,NA,"LC"
"10179",11162,103715802,"Terpsiphone cinnamomea",NA,NA,NA,"LC"
"10180",11162,22707133,"Terpsiphone corvina",NA,NA,NA,"VU"
"10181",11162,22707161,"Terpsiphone cyanescens",NA,NA,NA,"LC"
"10182",11162,103716124,"Terpsiphone floris",NA,NA,NA,"LC"
"10183",11162,103716012,"Terpsiphone incei",NA,NA,NA,"LC"
"10184",11162,22707126,"Terpsiphone mutata",NA,NA,NA,"LC"
"10185",11162,103715992,"Terpsiphone paradisi",NA,NA,NA,"LC"
"10186",11162,22731073,"Terpsiphone rufiventer",NA,NA,NA,"LC"
"10187",11162,103716188,"Terpsiphone rufocinerea",NA,NA,NA,"LC"
"10188",11162,103715865,"Terpsiphone unirufa",NA,NA,NA,"LC"
"10189",11162,22707108,"Terpsiphone viridis",NA,NA,NA,"LC"
"10190",11162,22723018,"Tersina viridis",NA,NA,NA,"LC"
"10191",11162,22714353,"Tesia cyaniventer",NA,NA,NA,"LC"
"10192",11162,22714359,"Tesia everetti",NA,NA,NA,"LC"
"10193",11162,22714350,"Tesia olivea",NA,NA,NA,"LC"
"10194",11162,22714356,"Tesia superciliaris",NA,NA,NA,"LC"
"10195",11162,22678670,"Tetraogallus altaicus",NA,NA,NA,"LC"
"10196",11162,22678664,"Tetraogallus caspius",NA,NA,NA,"LC"
"10197",11162,22678661,"Tetraogallus caucasicus",NA,NA,NA,"LC"
"10198",11162,22678673,"Tetraogallus himalayensis",NA,NA,NA,"LC"
"10199",11162,22678667,"Tetraogallus tibetanus",NA,NA,NA,"LC"
"10200",11162,22678676,"Tetraophasis obscurus",NA,NA,NA,"LC"
"10201",11162,22678680,"Tetraophasis szechenyii",NA,NA,NA,"LC"
"10202",11162,22679491,"Tetrao urogalloides",NA,NA,NA,"LC"
"10203",11162,22679487,"Tetrao urogallus",NA,NA,NA,"LC"
"10204",11162,22691896,"Tetrax tetrax",NA,NA,NA,"NT"
"10205",11162,22728328,"Thalassarche bulleri",NA,NA,NA,"NT"
"10206",11162,22728372,"Thalassarche carteri",NA,NA,NA,"EN"
"10207",11162,22729604,"Thalassarche cauta",NA,NA,NA,"NT"
"10208",11162,22698425,"Thalassarche chlororhynchos",NA,NA,NA,"EN"
"10209",11162,22698398,"Thalassarche chrysostoma",NA,NA,NA,"EN"
"10210",11162,22698393,"Thalassarche eremita",NA,NA,NA,"VU"
"10211",11162,22728349,"Thalassarche impavida",NA,NA,NA,"VU"
"10212",11162,22698375,"Thalassarche melanophris",NA,NA,NA,"LC"
"10213",11162,22698388,"Thalassarche salvini",NA,NA,NA,"VU"
"10214",11162,22729609,"Thalassarche steadi",NA,NA,NA,"NT"
"10215",11162,22694561,"Thalasseus bengalensis",NA,NA,NA,"LC"
"10216",11162,22694571,"Thalasseus bergii",NA,NA,NA,"LC"
"10217",11162,22694585,"Thalasseus bernsteini",NA,NA,NA,"CR"
"10218",11162,22694552,"Thalasseus elegans",NA,NA,NA,"NT"
"10219",11162,22694542,"Thalasseus maximus",NA,NA,NA,"LC"
"10220",11162,22694591,"Thalasseus sandvicensis",NA,NA,NA,"LC"
"10221",11162,22697875,"Thalassoica antarctica",NA,NA,NA,"LC"
"10222",11162,22679785,"Thalassornis leuconotus",NA,NA,NA,"LC"
"10223",11162,22726696,"Thalurania colombica",NA,NA,NA,"LC"
"10224",11162,22687399,"Thalurania furcata",NA,NA,NA,"LC"
"10225",11162,22687405,"Thalurania glaucopis",NA,NA,NA,"LC"
"10226",11162,22687383,"Thalurania ridgwayi",NA,NA,NA,"VU"
"10227",11162,22687402,"Thalurania watertonii",NA,NA,NA,"EN"
"10228",11162,103660264,"Thamnistes aequatorialis",NA,NA,NA,"LC"
"10229",11162,103660237,"Thamnistes anabatinus",NA,NA,NA,"LC"
"10230",11162,22710441,"Thamnolaea cinnamomeiventris",NA,NA,NA,"LC"
"10231",11162,22701415,"Thamnomanes ardesiacus",NA,NA,NA,"LC"
"10232",11162,22701420,"Thamnomanes caesius",NA,NA,NA,"LC"
"10233",11162,22729366,"Thamnomanes saturninus",NA,NA,NA,"LC"
"10234",11162,22701423,"Thamnomanes schistogynus",NA,NA,NA,"LC"
"10235",11162,22701309,"Thamnophilus aethiops",NA,NA,NA,"LC"
"10236",11162,22701335,"Thamnophilus amazonicus",NA,NA,NA,"LC"
"10237",11162,22733317,"Thamnophilus ambiguus",NA,NA,NA,"LC"
"10238",11162,22701322,"Thamnophilus aroyae",NA,NA,NA,"LC"
"10239",11162,22729060,"Thamnophilus atrinucha",NA,NA,NA,"LC"
"10240",11162,103658059,"Thamnophilus bernardi",NA,NA,NA,"LC"
"10241",11162,22701293,"Thamnophilus bridgesi",NA,NA,NA,"LC"
"10242",11162,22701338,"Thamnophilus caerulescens",NA,NA,NA,"LC"
"10243",11162,22701306,"Thamnophilus cryptoleucus",NA,NA,NA,"NT"
"10244",11162,22733324,"Thamnophilus divisorius",NA,NA,NA,"LC"
"10245",11162,22701275,"Thamnophilus doliatus",NA,NA,NA,"LC"
"10246",11162,22701332,"Thamnophilus insignis",NA,NA,NA,"LC"
"10247",11162,22701263,"Thamnophilus melanonotus",NA,NA,NA,"LC"
"10248",11162,22701266,"Thamnophilus melanothorax",NA,NA,NA,"LC"
"10249",11162,22701285,"Thamnophilus multistriatus",NA,NA,NA,"LC"
"10250",11162,22701318,"Thamnophilus murinus",NA,NA,NA,"LC"
"10251",11162,22701296,"Thamnophilus nigriceps",NA,NA,NA,"LC"
"10252",11162,22701302,"Thamnophilus nigrocinereus",NA,NA,NA,"NT"
"10253",11162,22733844,"Thamnophilus palliatus",NA,NA,NA,"LC"
"10254",11162,22733327,"Thamnophilus pelzelni",NA,NA,NA,"LC"
"10255",11162,22701299,"Thamnophilus praecox",NA,NA,NA,"NT"
"10256",11162,22701325,"Thamnophilus punctatus",NA,NA,NA,"LC"
"10257",11162,103657721,"Thamnophilus ruficapillus",NA,NA,NA,"LC"
"10258",11162,22701315,"Thamnophilus schistaceus",NA,NA,NA,"LC"
"10259",11162,103658063,"Thamnophilus shumbae",NA,NA,NA,"VU"
"10260",11162,22733334,"Thamnophilus stictocephalus",NA,NA,NA,"LC"
"10261",11162,22733341,"Thamnophilus sticturus",NA,NA,NA,"LC"
"10262",11162,103657725,"Thamnophilus subfasciatus",NA,NA,NA,"LC"
"10263",11162,22733849,"Thamnophilus tenuepunctatus",NA,NA,NA,"VU"
"10264",11162,22701343,"Thamnophilus torquatus",NA,NA,NA,"LC"
"10265",11162,22701312,"Thamnophilus unicolor",NA,NA,NA,"LC"
"10266",11162,22701280,"Thamnophilus zarumae",NA,NA,NA,"LC"
"10267",11162,22714629,"Thamnornis chloropetoides",NA,NA,NA,"LC"
"10268",11162,22688150,"Thaumastura cora",NA,NA,NA,"LC"
"10269",11162,22697536,"Thaumatibis gigantea",NA,NA,NA,"CR"
"10270",11162,22697444,"Theristicus branickii",NA,NA,NA,"NT"
"10271",11162,22697435,"Theristicus caerulescens",NA,NA,NA,"LC"
"10272",11162,22697441,"Theristicus caudatus",NA,NA,NA,"LC"
"10273",11162,22734000,"Theristicus melanopis",NA,NA,NA,"LC"
"10274",11162,22712877,"Thescelocichla leucopleura",NA,NA,NA,"LC"
"10275",11162,22693042,"Thinocorus orbignyianus",NA,NA,NA,"LC"
"10276",11162,22693046,"Thinocorus rumicivorus",NA,NA,NA,"LC"
"10277",11162,22693883,"Thinornis cucullatus",NA,NA,NA,"VU"
"10278",11162,22693899,"Thinornis novaeseelandiae",NA,NA,NA,"EN"
"10279",11162,22722254,"Thlypopsis fulviceps",NA,NA,NA,"LC"
"10280",11162,22722266,"Thlypopsis inornata",NA,NA,NA,"LC"
"10281",11162,22722257,"Thlypopsis ornata",NA,NA,NA,"LC"
"10282",11162,22722260,"Thlypopsis pectoralis",NA,NA,NA,"LC"
"10283",11162,22722251,"Thlypopsis pyrrhocoma",NA,NA,NA,"LC"
"10284",11162,22722269,"Thlypopsis ruficeps",NA,NA,NA,"LC"
"10285",11162,22722263,"Thlypopsis sordida",NA,NA,NA,"LC"
"10286",11162,22722223,"Thlypopsis superciliaris",NA,NA,NA,"LC"
"10287",11162,22686928,"Threnetes leucurus",NA,NA,NA,"LC"
"10288",11162,22686919,"Threnetes niger",NA,NA,NA,"LC"
"10289",11162,22686925,"Threnetes ruckeri",NA,NA,NA,"LC"
"10290",11162,22697510,"Threskiornis aethiopicus",NA,NA,NA,"LC"
"10291",11162,22731855,"Threskiornis bernieri",NA,NA,NA,"EN"
"10292",11162,22697516,"Threskiornis melanocephalus",NA,NA,NA,"NT"
"10293",11162,22697519,"Threskiornis moluccus",NA,NA,NA,"LC"
"10294",11162,22728791,"Threskiornis solitarius",NA,NA,NA,"EX"
"10295",11162,22697525,"Threskiornis spinicollis",NA,NA,NA,"LC"
"10296",11162,22702902,"Thripadectes flammulatus",NA,NA,NA,"LC"
"10297",11162,22702899,"Thripadectes holostictus",NA,NA,NA,"LC"
"10298",11162,22702887,"Thripadectes ignobilis",NA,NA,NA,"LC"
"10299",11162,22702896,"Thripadectes melanorhynchus",NA,NA,NA,"LC"
"10300",11162,22702890,"Thripadectes rufobrunneus",NA,NA,NA,"LC"
"10301",11162,22702905,"Thripadectes scrutator",NA,NA,NA,"LC"
"10302",11162,22702893,"Thripadectes virgaticeps",NA,NA,NA,"LC"
"10303",11162,103674338,"Thripophaga amacurensis",NA,NA,NA,"EN"
"10304",11162,22702585,"Thripophaga cherriei",NA,NA,NA,"VU"
"10305",11162,22702594,"Thripophaga fusciceps",NA,NA,NA,"LC"
"10306",11162,22702464,"Thripophaga gutturata",NA,NA,NA,"LC"
"10307",11162,22702588,"Thripophaga macroura",NA,NA,NA,"VU"
"10308",11162,22711377,"Thryomanes bewickii",NA,NA,NA,"LC"
"10309",11162,22711458,"Thryophilus nicefori",NA,NA,NA,"CR"
"10310",11162,22711447,"Thryophilus pleurostictus",NA,NA,NA,"LC"
"10311",11162,22711455,"Thryophilus rufalbus",NA,NA,NA,"LC"
"10312",11162,103889265,"Thryophilus sernai",NA,NA,NA,"EN"
"10313",11162,22711461,"Thryophilus sinaloa",NA,NA,NA,"LC"
"10314",11162,22711512,"Thryorchilus browni",NA,NA,NA,"LC"
"10315",11162,103887224,"Thryothorus albinucha",NA,NA,NA,"LC"
"10316",11162,103887192,"Thryothorus ludovicianus",NA,NA,NA,"LC"
"10317",11162,22723603,"Tiaris olivaceus",NA,NA,NA,"LC"
"10318",11162,22711234,"Tichodroma muraria",NA,NA,NA,"LC"
"10319",11162,22715445,"Tickellia hodgsoni",NA,NA,NA,"LC"
"10320",11162,22697277,"Tigriornis leucolopha",NA,NA,NA,"LC"
"10321",11162,22697264,"Tigrisoma fasciatum",NA,NA,NA,"LC"
"10322",11162,22697269,"Tigrisoma lineatum",NA,NA,NA,"LC"
"10323",11162,22697259,"Tigrisoma mexicanum",NA,NA,NA,"LC"
"10324",11162,22688178,"Tilmatura dupontii",NA,NA,NA,"LC"
"10325",11162,22716320,"Timalia pileata",NA,NA,NA,"LC"
"10326",11162,22703928,"Timeliopsis fulvigula",NA,NA,NA,"LC"
"10327",11162,22703931,"Timeliopsis griseigula",NA,NA,NA,"LC"
"10328",11162,22678302,"Tinamotis ingoufi",NA,NA,NA,"LC"
"10329",11162,22678299,"Tinamotis pentlandii",NA,NA,NA,"LC"
"10330",11162,22678151,"Tinamus guttatus",NA,NA,NA,"NT"
"10331",11162,22678148,"Tinamus major",NA,NA,NA,"LC"
"10332",11162,22678145,"Tinamus osgoodi",NA,NA,NA,"VU"
"10333",11162,22678139,"Tinamus solitarius",NA,NA,NA,"NT"
"10334",11162,22678135,"Tinamus tao",NA,NA,NA,"VU"
"10335",11162,103677009,"Tityra braziliensis",NA,NA,NA,"LC"
"10336",11162,103676987,"Tityra cayana",NA,NA,NA,"LC"
"10337",11162,22700692,"Tityra inquisitor",NA,NA,NA,"LC"
"10338",11162,103677030,"Tityra leucura",NA,NA,NA,"DD"
"10339",11162,22700689,"Tityra semifasciata",NA,NA,NA,"LC"
"10340",11162,22718401,"Tmetothylacus tenellus",NA,NA,NA,"LC"
"10341",11162,22725940,"Tockus damarensis",NA,NA,NA,"LC"
"10342",11162,22682392,"Tockus deckeni",NA,NA,NA,"LC"
"10343",11162,22725930,"Tockus erythrorhynchus",NA,NA,NA,"LC"
"10344",11162,22682379,"Tockus flavirostris",NA,NA,NA,"LC"
"10345",11162,22682388,"Tockus jacksoni",NA,NA,NA,"LC"
"10346",11162,22682384,"Tockus leucomelas",NA,NA,NA,"LC"
"10347",11162,22682367,"Tockus monteiri",NA,NA,NA,"LC"
"10348",11162,22683328,"Todiramphus albonotatus",NA,NA,NA,"NT"
"10349",11162,22683428,"Todiramphus australasia",NA,NA,NA,"NT"
"10350",11162,22683399,"Todiramphus chloris",NA,NA,NA,"LC"
"10351",11162,22725862,"Todiramphus cinnamominus",NA,NA,NA,"EW"
"10352",11162,22683304,"Todiramphus diops",NA,NA,NA,"LC"
"10353",11162,22683410,"Todiramphus enigma",NA,NA,NA,"NT"
"10354",11162,22683347,"Todiramphus farquhari",NA,NA,NA,"NT"
"10355",11162,22683387,"Todiramphus funebris",NA,NA,NA,"VU"
"10356",11162,22683499,"Todiramphus gambieri",NA,NA,NA,"CR"
"10357",11162,22683487,"Todiramphus godeffroyi",NA,NA,NA,"CR"
"10358",11162,22683310,"Todiramphus lazuli",NA,NA,NA,"NT"
"10359",11162,22683341,"Todiramphus leucopygius",NA,NA,NA,"LC"
"10360",11162,22683322,"Todiramphus macleayii",NA,NA,NA,"LC"
"10361",11162,22683282,"Todiramphus nigrocyaneus",NA,NA,NA,"NT"
"10362",11162,22725870,"Todiramphus pelewensis",NA,NA,NA,"NT"
"10363",11162,22683357,"Todiramphus pyrrhopygius",NA,NA,NA,"LC"
"10364",11162,22683368,"Todiramphus recurvirostris",NA,NA,NA,"LC"
"10365",11162,22726585,"Todiramphus reichenbachii",NA,NA,NA,"VU"
"10366",11162,22683465,"Todiramphus ruficollaris",NA,NA,NA,"VU"
"10367",11162,22683442,"Todiramphus sanctus",NA,NA,NA,"LC"
"10368",11162,22683422,"Todiramphus saurophagus",NA,NA,NA,"LC"
"10369",11162,22683479,"Todiramphus tutus",NA,NA,NA,"NT"
"10370",11162,22726919,"Todiramphus veneratus",NA,NA,NA,"LC"
"10371",11162,22683291,"Todiramphus winchelli",NA,NA,NA,"VU"
"10372",11162,22726929,"Todiramphus youngi",NA,NA,NA,"NT"
"10373",11162,22699043,"Todirostrum chrysocrotaphum",NA,NA,NA,"LC"
"10374",11162,22699027,"Todirostrum cinereum",NA,NA,NA,"LC"
"10375",11162,22699018,"Todirostrum maculatum",NA,NA,NA,"LC"
"10376",11162,22699035,"Todirostrum nigriceps",NA,NA,NA,"LC"
"10377",11162,22699039,"Todirostrum pictum",NA,NA,NA,"LC"
"10378",11162,22699022,"Todirostrum poliocephalum",NA,NA,NA,"LC"
"10379",11162,22699031,"Todirostrum viridanum",NA,NA,NA,"LC"
"10380",11162,22683012,"Todus angustirostris",NA,NA,NA,"LC"
"10381",11162,22683015,"Todus mexicanus",NA,NA,NA,"LC"
"10382",11162,22683009,"Todus multicolor",NA,NA,NA,"LC"
"10383",11162,22683021,"Todus subulatus",NA,NA,NA,"LC"
"10384",11162,22683018,"Todus todus",NA,NA,NA,"LC"
"10385",11162,103680514,"Tolmomyias assimilis",NA,NA,NA,"LC"
"10386",11162,103680560,"Tolmomyias flaviventris",NA,NA,NA,"LC"
"10387",11162,22731691,"Tolmomyias flavotectus",NA,NA,NA,"LC"
"10388",11162,22699615,"Tolmomyias poliocephalus",NA,NA,NA,"LC"
"10389",11162,22699605,"Tolmomyias sulphurescens",NA,NA,NA,"LC"
"10390",11162,22733350,"Tolmomyias traylori",NA,NA,NA,"LC"
"10391",11162,22731695,"Tolmomyias viridiceps",NA,NA,NA,"LC"
"10392",11162,22687759,"Topaza pella",NA,NA,NA,"LC"
"10393",11162,22687756,"Topaza pyra",NA,NA,NA,"LC"
"10394",11162,22695238,"Torgos tracheliotos",NA,NA,NA,"EN"
"10395",11162,22721297,"Torreornis inexpectata",NA,NA,NA,"NT"
"10396",11162,22686006,"Touit batavicus",NA,NA,NA,"LC"
"10397",11162,22686017,"Touit costaricensis",NA,NA,NA,"NT"
"10398",11162,22686021,"Touit dilectissimus",NA,NA,NA,"LC"
"10399",11162,22686014,"Touit huetii",NA,NA,NA,"VU"
"10400",11162,22686037,"Touit melanonotus",NA,NA,NA,"VU"
"10401",11162,22686029,"Touit purpuratus",NA,NA,NA,"LC"
"10402",11162,22686066,"Touit stictopterus",NA,NA,NA,"NT"
"10403",11162,22686054,"Touit surdus",NA,NA,NA,"VU"
"10404",11162,22718156,"Toxorhamphus novaeguineae",NA,NA,NA,"LC"
"10405",11162,22718152,"Toxorhamphus poliopterus",NA,NA,NA,"LC"
"10406",11162,22711108,"Toxostoma bendirei",NA,NA,NA,"VU"
"10407",11162,22711111,"Toxostoma cinereum",NA,NA,NA,"LC"
"10408",11162,22711127,"Toxostoma crissale",NA,NA,NA,"LC"
"10409",11162,22711115,"Toxostoma curvirostre",NA,NA,NA,"LC"
"10410",11162,22711105,"Toxostoma guttatum",NA,NA,NA,"CR"
"10411",11162,22711121,"Toxostoma lecontei",NA,NA,NA,"LC"
"10412",11162,22711102,"Toxostoma longirostre",NA,NA,NA,"LC"
"10413",11162,22711118,"Toxostoma ocellatum",NA,NA,NA,"LC"
"10414",11162,22711124,"Toxostoma redivivum",NA,NA,NA,"LC"
"10415",11162,22711099,"Toxostoma rufum",NA,NA,NA,"LC"
"10416",11162,22725990,"Trachylaemus goffinii",NA,NA,NA,"LC"
"10417",11162,22725980,"Trachylaemus purpuratus",NA,NA,NA,"LC"
"10418",11162,22725996,"Trachylaemus togoensis",NA,NA,NA,"LC"
"10419",11162,22726002,"Trachyphonus darnaudii",NA,NA,NA,"LC"
"10420",11162,22726010,"Trachyphonus emini",NA,NA,NA,"LC"
"10421",11162,22681889,"Trachyphonus erythrocephalus",NA,NA,NA,"LC"
"10422",11162,22681885,"Trachyphonus margaritatus",NA,NA,NA,"LC"
"10423",11162,22681900,"Trachyphonus usambiro",NA,NA,NA,"LC"
"10424",11162,22681881,"Trachyphonus vaillantii",NA,NA,NA,"LC"
"10425",11162,22679163,"Tragopan blythii",NA,NA,NA,"VU"
"10426",11162,22679172,"Tragopan caboti",NA,NA,NA,"VU"
"10427",11162,22679147,"Tragopan melanocephalus",NA,NA,NA,"VU"
"10428",11162,22679157,"Tragopan satyra",NA,NA,NA,"NT"
"10429",11162,22679169,"Tragopan temminckii",NA,NA,NA,"LC"
"10430",11162,22698593,"Traversia lyalli",NA,NA,NA,"EX"
"10431",11162,22704846,"Tregellasia capito",NA,NA,NA,"LC"
"10432",11162,22704843,"Tregellasia leucops",NA,NA,NA,"LC"
"10433",11162,22725554,"Treron affinis",NA,NA,NA,"LC"
"10434",11162,22691252,"Treron apicauda",NA,NA,NA,"LC"
"10435",11162,22726297,"Treron aromaticus",NA,NA,NA,"NT"
"10436",11162,22727848,"Treron australis",NA,NA,NA,"LC"
"10437",11162,22726291,"Treron axillaris",NA,NA,NA,"LC"
"10438",11162,22691142,"Treron bicinctus",NA,NA,NA,"LC"
"10439",11162,45433492,"Treron calvus",NA,NA,NA,"LC"
"10440",11162,22691198,"Treron capellei",NA,NA,NA,"VU"
"10441",11162,22726279,"Treron chloropterus",NA,NA,NA,"NT"
"10442",11162,22691160,"Treron curvirostra",NA,NA,NA,"LC"
"10443",11162,45433495,"Treron delalandii",NA,NA,NA,"LC"
"10444",11162,22691170,"Treron floris",NA,NA,NA,"VU"
"10445",11162,22727539,"Treron formosae",NA,NA,NA,"NT"
"10446",11162,22691127,"Treron fulvicollis",NA,NA,NA,"NT"
"10447",11162,22691165,"Treron griseicauda",NA,NA,NA,"LC"
"10448",11162,22728176,"Treron griveaudi",NA,NA,NA,"EN"
"10449",11162,22691132,"Treron olax",NA,NA,NA,"LC"
"10450",11162,22691257,"Treron oxyurus",NA,NA,NA,"NT"
"10451",11162,22691236,"Treron pembaensis",NA,NA,NA,"VU"
"10452",11162,22727551,"Treron permagnus",NA,NA,NA,"LC"
"10453",11162,22726285,"Treron phayrei",NA,NA,NA,"NT"
"10454",11162,22691203,"Treron phoenicopterus",NA,NA,NA,"LC"
"10455",11162,22725560,"Treron pompadora",NA,NA,NA,"LC"
"10456",11162,22691186,"Treron psittaceus",NA,NA,NA,"EN"
"10457",11162,22691227,"Treron sanctithomae",NA,NA,NA,"EN"
"10458",11162,22691269,"Treron seimundi",NA,NA,NA,"LC"
"10459",11162,22691283,"Treron sieboldii",NA,NA,NA,"LC"
"10460",11162,22691274,"Treron sphenurus",NA,NA,NA,"LC"
"10461",11162,22691178,"Treron teysmannii",NA,NA,NA,"NT"
"10462",11162,22691137,"Treron vernans",NA,NA,NA,"LC"
"10463",11162,22691212,"Treron waalia",NA,NA,NA,"LC"
"10464",11162,62274163,"Tribonyx hodgenorum",NA,NA,NA,"EX"
"10465",11162,22692900,"Tribonyx mortierii",NA,NA,NA,"LC"
"10466",11162,22692893,"Tribonyx ventralis",NA,NA,NA,"LC"
"10467",11162,22710012,"Trichixos pyrropygus",NA,NA,NA,"NT"
"10468",11162,22703981,"Trichodere cockerelli",NA,NA,NA,"LC"
"10469",11162,22725321,"Trichoglossus capistratus",NA,NA,NA,"LC"
"10470",11162,22684567,"Trichoglossus chlorolepidotus",NA,NA,NA,"LC"
"10471",11162,22684548,"Trichoglossus euteles",NA,NA,NA,"LC"
"10472",11162,22727565,"Trichoglossus flavoviridis",NA,NA,NA,"LC"
"10473",11162,22726303,"Trichoglossus forsteni",NA,NA,NA,"EN"
"10474",11162,22725310,"Trichoglossus haematodus",NA,NA,NA,"LC"
"10475",11162,22684573,"Trichoglossus iris",NA,NA,NA,"NT"
"10476",11162,22684559,"Trichoglossus johnstoniae",NA,NA,NA,"NT"
"10477",11162,22727575,"Trichoglossus meyeri",NA,NA,NA,"LC"
"10478",11162,22725334,"Trichoglossus moluccanus",NA,NA,NA,"LC"
"10479",11162,22684531,"Trichoglossus ornatus",NA,NA,NA,"LC"
"10480",11162,22726315,"Trichoglossus rosenbergii",NA,NA,NA,"VU"
"10481",11162,22684564,"Trichoglossus rubiginosus",NA,NA,NA,"NT"
"10482",11162,22725327,"Trichoglossus rubritorquis",NA,NA,NA,"LC"
"10483",11162,22726309,"Trichoglossus weberi",NA,NA,NA,"NT"
"10484",11162,22681790,"Tricholaema diademata",NA,NA,NA,"LC"
"10485",11162,22681794,"Tricholaema frontata",NA,NA,NA,"LC"
"10486",11162,22681786,"Tricholaema hirsuta",NA,NA,NA,"LC"
"10487",11162,22681804,"Tricholaema lacrymosa",NA,NA,NA,"LC"
"10488",11162,22681799,"Tricholaema leucomelas",NA,NA,NA,"LC"
"10489",11162,22681808,"Tricholaema melanocephala",NA,NA,NA,"LC"
"10490",11162,22713161,"Tricholestes criniger",NA,NA,NA,"LC"
"10491",11162,22722406,"Trichothraupis melanops",NA,NA,NA,"LC"
"10492",11162,22686419,"Triclaria malachitacea",NA,NA,NA,"NT"
"10493",11162,22695250,"Trigonoceps occipitalis",NA,NA,NA,"CR"
"10494",11162,22693289,"Tringa brevipes",NA,NA,NA,"NT"
"10495",11162,22693207,"Tringa erythropus",NA,NA,NA,"LC"
"10496",11162,22693235,"Tringa flavipes",NA,NA,NA,"LC"
"10497",11162,22693247,"Tringa glareola",NA,NA,NA,"LC"
"10498",11162,22693225,"Tringa guttifer",NA,NA,NA,"EN"
"10499",11162,22693305,"Tringa incana",NA,NA,NA,"LC"
"10500",11162,22693231,"Tringa melanoleuca",NA,NA,NA,"LC"
"10501",11162,22693220,"Tringa nebularia",NA,NA,NA,"LC"
"10502",11162,22693243,"Tringa ochropus",NA,NA,NA,"LC"
"10503",11162,22693319,"Tringa semipalmata",NA,NA,NA,"LC"
"10504",11162,22693239,"Tringa solitaria",NA,NA,NA,"LC"
"10505",11162,22693216,"Tringa stagnatilis",NA,NA,NA,"LC"
"10506",11162,22693211,"Tringa totanus",NA,NA,NA,"LC"
"10507",11162,22715747,"Trochalopteron affine",NA,NA,NA,"LC"
"10508",11162,22715729,"Trochalopteron austeni",NA,NA,NA,"LC"
"10509",11162,22734483,"Trochalopteron chrysopterum",NA,NA,NA,"LC"
"10510",11162,22715738,"Trochalopteron elliotii",NA,NA,NA,"LC"
"10511",11162,22735117,"Trochalopteron erythrocephalum",NA,NA,NA,"LC"
