species_code,avibase_code,taxon_order,category,primary_com_name,cur_alternate_com_name,sci_name,com_name_locale_code
sobkiw3,avibase-85AC0A84,207,issf,Southern Brown Kiwi (Stewart I.),Kiwi austral (lawryi),Apteryx australis lawryi,fr
okbkiw1,avibase-D433BDAB,208,species,Okarito Brown Kiwi,Kiwi d'Okarito,Apteryx rowi,fr
nibkiw1,avibase-DB55CB8C,209,species,North Island Brown Kiwi,Kiwi de Mantell,Apteryx mantelli,fr
liskiw1,avibase-187706CF,210,species,Little Spotted Kiwi,Kiwi d'Owen,Apteryx owenii,fr
grskiw1,avibase-0D8B9E40,211,species,Great Spotted Kiwi,Kiwi roa,Apteryx haastii,fr
kiwi1,avibase-262DB4D5,212,spuh,kiwi sp.,Kiwi sp.,Apteryx sp.,fr
horscr1,avibase-71BA40DC,213,species,Horned Screamer,Kamichi cornu,Anhima cornuta,fr
souscr1,avibase-91194BE3,214,species,Southern Screamer,Kamichi a collier,Chauna torquata,fr
norscr1,avibase-013B2B0B,215,species,Northern Screamer,Kamichi chavaria,Chauna chavaria,fr
maggoo1,avibase-89D5434B,216,species,Magpie Goose,Canaroie semipalmee,Anseranas semipalmata,fr
spwduc1,avibase-1AAB20B0,217,species,Spotted Whistling-Duck,Dendrocygne tachete,Dendrocygna guttata,fr
plwduc1,avibase-A467AD00,218,species,Plumed Whistling-Duck,Dendrocygne d'Eyton,Dendrocygna eytoni,fr
wfwduc1,avibase-A534AFEA,219,species,White-faced Whistling-Duck,Dendrocygne veuf,Dendrocygna viduata,fr
x00721,avibase-D0C8EB9E,220,hybrid,Spotted x White-faced Whistling-Duck (hybrid),Hybride Dendrocygne tachete x D. veuf,Dendrocygna guttata x viduata,fr
bbwduc,avibase-C01A22D6,221,species,Black-bellied Whistling-Duck,Dendrocygne a ventre noir,Dendrocygna autumnalis,fr
bkbwhd1,avibase-79DDD6D9,222,issf,Black-bellied Whistling-Duck (fulgens),Dendrocygne a ventre noir (fulgens),Dendrocygna autumnalis fulgens,fr
bkbwhd2,avibase-A63F77A1,223,issf,Black-bellied Whistling-Duck (autumnalis),Dendrocygne a ventre noir (autumnalis),Dendrocygna autumnalis autumnalis,fr
wiwduc1,avibase-DC65FCE7,224,species,West Indian Whistling-Duck,Dendrocygne des Antilles,Dendrocygna arborea,fr
x00775,avibase-D10F60FB,225,hybrid,Black-bellied x West Indian Whistling-Duck (hybrid),Hybride Dendrocygne a ventre noir x D. des Antilles,Dendrocygna autumnalis x arborea,fr
fuwduc,avibase-9A60617E,226,species,Fulvous Whistling-Duck,Dendrocygne fauve,Dendrocygna bicolor,fr
x00938,avibase-944BFBDF,227,hybrid,White-faced x Fulvous Whistling-Duck (hybrid),Hybride Dendrocygne veuf x D. fauve,Dendrocygna viduata x bicolor,fr
x00875,avibase-973B0B71,228,hybrid,Black-bellied x Fulvous Whistling-Duck (hybrid),Hybride Dendrocygne a ventre noir x D. fauve,Dendrocygna autumnalis x bicolor,fr
wawduc1,avibase-69D272A6,229,species,Wandering Whistling-Duck,Dendrocygne a lunules,Dendrocygna arcuata,fr
lewduc1,avibase-BD683E6E,233,species,Lesser Whistling-Duck,Dendrocygne siffleur,Dendrocygna javanica,fr
y01080,avibase-00932F1A,234,slash,Fulvous/Lesser Whistling-Duck,Dendrocygne fauve ou D. siffleur,Dendrocygna bicolor/javanica,fr
x00360,avibase-A34B2F91,235,hybrid,Wandering x Lesser Whistling-Duck (hybrid),Hybride Dendrocygne a lunules x D. siffleur,Dendrocygna arcuata x javanica,fr
whistl1,avibase-5EE786A2,236,spuh,whistling-duck sp.,Dendrocygna sp.,Dendrocygna sp.,fr
whbduc1,avibase-2EEDACD5,237,species,White-backed Duck,Dendrocygne a dos blanc,Thalassornis leuconotus,fr
bahgoo,avibase-B7159EF0,240,species,Bar-headed Goose,Oie a tete barree,Anser indicus,fr
empgoo,avibase-1E6F0F8D,241,species,Emperor Goose,Oie empereur,Anser canagicus,fr
snogoo,avibase-D3A260BC,242,species,Snow Goose,Oie des neiges,Anser caerulescens,fr
rosgoo,avibase-7A24F57F,245,species,Ross's Goose,Oie de Ross,Anser rossii,fr
sxrgoo1,avibase-4026C894,246,hybrid,Snow x Ross's Goose (hybrid),Hybride Oie des neiges x O. de Ross,Anser caerulescens x rossii,fr
y00469,avibase-594A12EF,247,slash,Snow/Ross's Goose,Oie des neiges ou O. de Ross,Anser caerulescens/rossii,fr
gragoo,avibase-4AED44E8,248,species,Graylag Goose,Oie cendree,Anser anser,fr
gragoo2,avibase-5D2E44DE,249,issf,Graylag Goose (European),Oie cendree (anser),Anser anser anser,fr
gragoo3,avibase-01364018,250,issf,Graylag Goose (Siberian),Oie cendree (rubrirostris),Anser anser rubrirostris,fr
gragoo1,avibase-6835DC6C,251,domestic,Graylag Goose (Domestic type),Oie cendree (forme domestique),Anser anser (Domestic type),fr
swagoo1,avibase-946E4517,252,species,Swan Goose,Oie cygnoide,Anser cygnoides,fr
swagoo2,avibase-1EC15745,253,domestic,Swan Goose (Domestic type),Oie cygnoide (forme domestique),Anser cygnoides (Domestic type),fr
x00776,avibase-24E630B4,254,hybrid,Graylag x Swan Goose (Domestic type) (hybrid),Hybride Oie cendree x O. cygnoide (forme domestique),Anser anser x cygnoides (Domestic type),fr
gwfgoo,avibase-466E9077,255,species,Greater White-fronted Goose,Oie rieuse,Anser albifrons,fr
gwfgoo1,avibase-948370D2,256,issf,Greater White-fronted Goose (Greenland),Oie rieuse (flavirostris),Anser albifrons flavirostris,fr
gwfgoo4,avibase-05DCDA52,257,issf,Greater White-fronted Goose (Eurasian),Oie rieuse (albifrons),Anser albifrons albifrons,fr
gwfgoo2,avibase-304D8767,258,issf,Greater White-fronted Goose (Western),Oie rieuse (gambelli/sponsa),Anser albifrons gambelli/sponsa,fr
gwfgoo3,avibase-4662DBF7,261,issf,Greater White-fronted Goose (Tule),Oie rieuse (elgasi),Anser albifrons elgasi,fr
x00755,avibase-71C99AF8,262,hybrid,Bar-headed x Greater White-fronted Goose (hybrid),Hybride Oie a tete barree x O. rieuse,Anser indicus x albifrons,fr
x00361,avibase-CBD2AE6E,263,hybrid,Emperor x Greater White-fronted Goose (hybrid),Hybride Oie empereur x O. rieuse,Anser canagicus x albifrons,fr
x00627,avibase-CC0A3AF6,264,hybrid,Snow x Greater White-fronted Goose (hybrid),Hybride Oie des neiges x O. rieuse,Anser caerulescens x albifrons,fr
x00362,avibase-AF827B87,265,hybrid,Ross's x Greater White-fronted Goose (hybrid),Hybride Oie de Ross x O. rieuse,Anser rossii x albifrons,fr
lwfgoo,avibase-184D2329,266,species,Lesser White-fronted Goose,Oie naine,Anser erythropus,fr
y00707,avibase-3FC1DDB7,267,slash,Greater/Lesser White-fronted Goose,Oie rieuse ou O. naine,Anser albifrons/erythropus,fr
taibeg1,avibase-BDB497A3,268,species,Taiga Bean-Goose,Oie des moissons,Anser fabalis,fr
tunbeg1,avibase-AD849FCB,272,species,Tundra Bean-Goose,Oie de la toundra,Anser serrirostris,fr
y00468,avibase-2FEEA78C,275,slash,Taiga/Tundra Bean-Goose,Oie des moissons ou O. de la toundra,Anser fabalis/serrirostris,fr
pifgoo,avibase-AFA7EE74,276,species,Pink-footed Goose,Oie a bec court,Anser brachyrhynchus,fr
domgoo1,avibase-B5A67E0C,277,domestic,Domestic goose sp. (Domestic type),Anser sp. (forme domestique),Anser sp. (Domestic type),fr
anser1,avibase-C9ADFB7A,278,spuh,Anser sp.,Anser sp.,Anser sp.,fr
brant,avibase-3E04020B,279,species,Brant,Bernache cravant,Branta bernicla,fr
dabbra1,avibase-FF504551,280,issf,Brant (Dark-bellied),Bernache cravant (bernicla),Branta bernicla bernicla,fr
atlbra1,avibase-81A40D31,281,issf,Brant (Atlantic),Bernache cravant (hrota),Branta bernicla hrota,fr
blkbra1,avibase-8C09000A,282,issf,Brant (Black),Bernache cravant (nigricans),Branta bernicla nigricans,fr
gybbra1,avibase-0A01ABD3,283,form,Brant (Gray-bellied),Bernache cravant (forme a ventre gris),Branta bernicla (Gray-bellied),fr
brant1,avibase-55742A6E,284,intergrade,Brant (Atlantic x Black),Bernache cravant (hrota x nigricans),Branta bernicla hrota x nigricans,fr
x00685,avibase-AA36FA05,285,hybrid,Snow Goose x Brant (hybrid),Hybride Oie des neiges x Bernache cravant,Anser caerulescens x Branta bernicla,fr
bargoo,avibase-3163ED86,286,species,Barnacle Goose,Bernache nonnette,Branta leucopsis,fr
x00363,avibase-F62C4CE4,287,hybrid,Bar-headed x Barnacle Goose (hybrid),Hybride Oie a tete barree x Bernache nonnette,Anser indicus x Branta leucopsis,fr
x00649,avibase-5920F623,288,hybrid,Graylag x Barnacle Goose (hybrid),Hybride Oie cendree x Bernache nonnette,Anser anser x Branta leucopsis,fr
x00757,avibase-B3D7F924,289,hybrid,Greater White-fronted x Barnacle Goose (hybrid),Hybride Oie rieuse x Bernache nonnette,Anser albifrons x Branta leucopsis,fr
x00364,avibase-1384882D,290,hybrid,Lesser White-fronted x Barnacle Goose (hybrid),Hybride Oie naine x Bernache nonnette,Anser erythropus x Branta leucopsis,fr
x00756,avibase-F476D05F,291,hybrid,Pink-footed x Barnacle Goose (hybrid),Hybride Oie a bec court x Bernache nonnette,Anser brachyrhynchus x Branta leucopsis,fr
cacgoo1,avibase-60214D49,292,species,Cackling Goose,Bernache de Hutchins,Branta hutchinsii,fr
alcgoo1,avibase-90B3F5BB,293,issf,Cackling Goose (Aleutian),Bernache de Hutchins (leucopareia),Branta hutchinsii leucopareia,fr
ricgoo1,avibase-CB6F1CBC,294,issf,Cackling Goose (Richardson's),Bernache de Hutchins (hutchinsii),Branta hutchinsii hutchinsii,fr
cacgoo2,avibase-C86F2A24,295,issf,Cackling Goose (minima),Bernache de Hutchins (minima),Branta hutchinsii minima,fr
tacgoo1,avibase-DA8A7869,296,issf,Cackling Goose (Taverner's),Bernache de Hutchins (taverneri),Branta hutchinsii taverneri,fr
x00831,avibase-8CA483C6,297,hybrid,Emperor x Cackling Goose (hybrid),Hybride Oie empereur x Bernache de Hutchins,Anser canagicus x Branta hutchinsii,fr
x00692,avibase-1A918933,298,hybrid,Snow x Cackling Goose (hybrid),Hybride Oie des neiges x Bernache de Hutchins,Anser caerulescens x Branta hutchinsii,fr
x00694,avibase-30D557E6,299,hybrid,Ross's x Cackling Goose (hybrid),Hybride Oie de Ross x Bernache de Hutchins,Anser rossii x Branta hutchinsii,fr
x00722,avibase-70D3B8E2,300,hybrid,Brant x Cackling Goose (hybrid),Hybride Bernache cravant x B. de Hutchins,Branta bernicla x hutchinsii,fr
x00414,avibase-82AAEE7E,301,hybrid,Greater White-fronted x Cackling Goose (hybrid),Hybride Oie rieuse x Bernache de Hutchins,Anser albifrons x Branta hutchinsii,fr
x00416,avibase-560220B2,302,hybrid,Barnacle x Cackling Goose (hybrid),Hybride Bernache nonnette x B. de Hutchins,Branta leucopsis x hutchinsii,fr
cangoo,avibase-B59E1863,303,species,Canada Goose,Bernache du Canada,Branta canadensis,fr
cangoo4,avibase-D44C5CFA,304,issf,Canada Goose (moffitti/maxima),Bernache du Canada (moffitti/maxima),Branta canadensis moffitti/maxima,fr
cangoo3,avibase-90F340D4,307,issf,Canada Goose (occidentalis/fulva),Bernache du Canada (occidentalis/fulva),Branta canadensis occidentalis/fulva,fr
cangoo1,avibase-AB3F42B4,310,issf,Canada Goose (canadensis Group),Bernache du Canada (groupe canadensis),Branta canadensis [canadensis Group],fr
x00908,avibase-9193D8E8,314,hybrid,Bar-headed x Canada Goose (hybrid),Hybride Oie a tete barree x Bernache du Canada,Anser indicus x Branta canadensis,fr
swagoo3,avibase-8E23DBA2,315,hybrid,Swan Goose (Domestic type) x Canada Goose (hybrid),Hybride Oie cygnoide (forme domestique) x Bernache du Canada,Anser cygnoides (Domestic type) x Branta canadensis,fr
x00650,avibase-EEC558D4,316,hybrid,Pink-footed x Canada Goose (hybrid),Hybride Oie a bec court x Bernache du Canada,Anser brachyrhynchus x Branta canadensis,fr
x00415,avibase-4797A222,317,hybrid,Greater White-fronted x Canada Goose (hybrid),Hybride Oie rieuse x Bernache du Canada,Anser albifrons x Branta canadensis,fr
x00758,avibase-EAE2CF01,318,hybrid,Graylag x Canada Goose (hybrid),Hybride Oie cendree x Bernache du Canada,Anser anser x Branta canadensis,fr
gragoo4,avibase-04CBD473,319,hybrid,Graylag Goose (Domestic type) x Canada Goose (hybrid),Hybride Oie cendree (forme domestique) x Bernache du Canada,Anser anser (Domestic type) x Branta canadensis,fr
x00759,avibase-4658C834,320,hybrid,Domestic goose sp. (Domestic type) x Canada Goose (hybrid),Hybride Anser sp. (forme domestique) x Bernache du Canada,Anser sp. (Domestic type) x Branta canadensis,fr
x00197,avibase-09D18577,321,hybrid,Snow x Canada Goose (hybrid),Hybride Oie des neiges x Bernache du Canada,Anser caerulescens x Branta canadensis,fr
x00693,avibase-549FA8DA,322,hybrid,Ross's x Canada Goose (hybrid),Hybride Oie de Ross x Bernache du Canada,Anser rossii x Branta canadensis,fr
x00417,avibase-CC74454B,323,hybrid,Barnacle x Canada Goose (hybrid),Hybride Bernache nonnette x B. du Canada,Branta leucopsis x canadensis,fr
y00470,avibase-C600B65C,324,slash,Cackling/Canada Goose,Bernache de Hutchins ou B. du Canada,Branta hutchinsii/canadensis,fr
y00765,avibase-60F7854D,325,hybrid,Snow/Ross's x Cackling/Canada Goose (hybrid),Hybride Oie des neiges ou O. de Ross x Bernache de Hutchins ou B. du Canada,Anser caerulescens/rossii x Branta hutchinsii/canadensis,fr
hawgoo,avibase-EDB18078,326,species,Hawaiian Goose,Bernache nene,Branta sandvicensis,fr
rebgoo1,avibase-0D280B3F,327,species,Red-breasted Goose,Bernache a cou roux,Branta ruficollis,fr
x00939,avibase-742D4A94,328,hybrid,Greater White-fronted x Red-breasted Goose (hybrid),Hybride Oie rieuse x Bernache a cou roux,Anser albifrons x Branta ruficollis,fr
x00365,avibase-0DD359EE,329,hybrid,Barnacle x Red-breasted Goose (hybrid),Hybride Bernache nonnette x B. a cou roux,Branta leucopsis x ruficollis,fr
branta1,avibase-3C33827F,330,spuh,Branta sp.,Branta sp.,Branta sp.,fr
goose1,avibase-A0148BE3,331,spuh,goose sp.,Anserinae sp.,Anser/Branta sp.,fr
cabgoo1,avibase-CA875F31,332,species,Cape Barren Goose,Cereopse cendre,Cereopsis novaehollandiae,fr
freduc1,avibase-E93960AB,335,species,Freckled Duck,Stictonette tachetee,Stictonetta naevosa,fr
buwgoo1,avibase-842CC0BC,336,species,Blue-winged Goose,Cyanoie a ailes bleues,Cyanochen cyanoptera,fr
mutswa,avibase-694C127A,337,species,Mute Swan,Cygne tubercule,Cygnus olor,fr
x00366,avibase-E65EFD41,338,hybrid,Graylag Goose x Mute Swan (hybrid),Hybride Oie cendree x Cygne tubercule,Anser anser x Cygnus olor,fr
blkswa,avibase-46B54DB1,339,species,Black Swan,Cygne noir,Cygnus atratus,fr
blnswa2,avibase-B8C652E6,340,species,Black-necked Swan,Cygne a cou noir,Cygnus melancoryphus,fr
truswa,avibase-B86C504C,341,species,Trumpeter Swan,Cygne trompette,Cygnus buccinator,fr
x00832,avibase-61281828,342,hybrid,Mute x Trumpeter Swan (hybrid),Hybride Cygne tubercule x C. trompette,Cygnus olor x buccinator,fr
tunswa,avibase-0BCBA6B9,343,species,Tundra Swan,Cygne siffleur,Cygnus columbianus,fr
tunswa1,avibase-D611DD41,344,issf,Tundra Swan (Whistling),Cygne siffleur (columbianus),Cygnus columbianus columbianus,fr
bewswa1,avibase-3D8F0A76,345,issf,Tundra Swan (Bewick's),Cygne siffleur (bewickii),Cygnus columbianus bewickii,fr
tunswa2,avibase-EA741351,346,intergrade,Tundra Swan (Whistling x Bewick's),Cygne siffleur (columbianus x bewickii),Cygnus columbianus columbianus x bewickii,fr
x00418,avibase-E4685940,347,hybrid,Trumpeter x Tundra Swan (hybrid),Hybride Cygne trompette x C. siffleur,Cygnus buccinator x columbianus,fr
y00471,avibase-A20745E9,348,slash,Trumpeter/Tundra Swan,Cygne trompette ou C. siffleur,Cygnus buccinator/columbianus,fr
whoswa,avibase-BDDB5670,349,species,Whooper Swan,Cygne chanteur,Cygnus cygnus,fr
x00419,avibase-2062BE10,350,hybrid,Trumpeter x Whooper Swan (hybrid),Hybride Cygne trompette x C. chanteur,Cygnus buccinator x cygnus,fr
y00708,avibase-3B749155,351,slash,Tundra/Whooper Swan,Cygne siffleur ou C. chanteur,Cygnus columbianus/cygnus,fr
swan1,avibase-F9EC83D6,352,spuh,swan sp.,Cygne sp.,Cygnus sp.,fr
cosswa1,avibase-A3A0E8FE,353,species,Coscoroba Swan,Coscoroba blanc,Coscoroba coscoroba,fr
comduc2,avibase-3948131B,354,species,Knob-billed Duck,Canard a bosse,Sarkidiornis melanotos,fr
comduc3,avibase-6C8A4060,355,species,Comb Duck,Canard sylvicole,Sarkidiornis sylvicola,fr
harduc1,avibase-F28E3EB8,356,species,Hartlaub's Duck,Pteronette de Hartlaub,Pteronetta hartlaubii,fr
origoo1,avibase-FA5A25B2,357,species,Orinoco Goose,Ouette de l'Orenoque,Oressochen jubatus,fr
andgoo1,avibase-BB29610F,358,species,Andean Goose,Ouette des Andes,Oressochen melanopterus,fr
uplgoo1,avibase-74FC5DAB,359,species,Upland Goose,Ouette de Magellan,Chloephaga picta,fr
uplgoo2,avibase-0EA34F03,362,form,Upland Goose (White-breasted),Ouette de Magellan (forme a poitrine blanche),Chloephaga picta (White-breasted),fr
uplgoo3,avibase-D6BA9484,363,form,Upland Goose (Bar-breasted),Ouette de Magellan (forme a poitrine rayee),Chloephaga picta (Bar-breasted),fr
kelgoo1,avibase-4270502F,364,species,Kelp Goose,Ouette marine,Chloephaga hybrida,fr
ashgoo1,avibase-E0DEB0E7,367,species,Ashy-headed Goose,Ouette a tete grise,Chloephaga poliocephala,fr
ruhgoo1,avibase-164A10EA,368,species,Ruddy-headed Goose,Ouette a tete rousse,Chloephaga rubidiceps,fr
chloep1,avibase-699FD1BE,369,spuh,Chloephaga sp.,Chloephaga sp.,Chloephaga sp.,fr
radshe1,avibase-13B373F3,370,species,Radjah Shelduck,Tadorne radjah,Radjah radjah,fr
egygoo,avibase-DA2F24E3,373,species,Egyptian Goose,Ouette d'egypte,Alopochen aegyptiaca,fr
maushe1,avibase-E4AA60C7,374,species,Mauritius Shelduck,Ouette de Maurice,Alopochen mauritiana,fr
reushe1,avibase-10D0AD82,375,species,Reunion Shelduck,Ouette de La Reunion,Alopochen kervazoi,fr
rudshe,avibase-1F9D883E,376,species,Ruddy Shelduck,Tadorne casarca,Tadorna ferruginea,fr
x00367,avibase-59954771,377,hybrid,Egyptian Goose x Ruddy Shelduck (hybrid),Hybride Ouette d'egypte x Tadorne casarca,Alopochen aegyptiaca x Tadorna ferruginea,fr
soashe1,avibase-D9DEA77E,378,species,South African Shelduck,Tadorne a tete grise,Tadorna cana,fr
ausshe1,avibase-FF1439E4,379,species,Australian Shelduck,Tadorne d'Australie,Tadorna tadornoides,fr
parshe1,avibase-AB08E5C4,380,species,Paradise Shelduck,Tadorne de paradis,Tadorna variegata,fr
comshe,avibase-5EAB32D3,381,species,Common Shelduck,Tadorne de Belon,Tadorna tadorna,fr
x00876,avibase-6CD2E44F,382,hybrid,Ruddy x Common Shelduck (hybrid),Hybride Tadorne casarca x T. de Belon,Tadorna ferruginea x tadorna,fr
creshe1,avibase-B2EEE0EA,383,species,Crested Shelduck,Tadorne de Coree,Tadorna cristata,fr
spwgoo1,avibase-EB01B24C,384,species,Spur-winged Goose,Oie-armee de Gambie,Plectropterus gambensis,fr
spwgoo2,avibase-49A14FC7,385,issf,Spur-winged Goose (Northern),Oie-armee de Gambie (gambensis),Plectropterus gambensis gambensis,fr
spwgoo3,avibase-7711A539,386,issf,Spur-winged Goose (Southern),Oie-armee de Gambie (niger),Plectropterus gambensis niger,fr
flystd1,avibase-B3F9BB06,387,species,Flying Steamer-Duck,Brassemer de Patagonie,Tachyeres patachonicus,fr
flistd1,avibase-1891E2C4,388,species,Flightless Steamer-Duck,Brassemer cendre,Tachyeres pteneres,fr
flistd2,avibase-6B36B319,389,form,Flightless Steamer-Duck (Chiloe form),Brassemer cendre (forme de Chiloe),Tachyeres pteneres [undescribed form],fr
falstd1,avibase-13CF7E44,390,species,Falkland Steamer-Duck,Brassemer des Malouines,Tachyeres brachypterus,fr
whhstd1,avibase-63180090,391,species,White-headed Steamer-Duck,Brassemer a tete blanche,Tachyeres leucocephalus,fr
steame1,avibase-182C1ED7,392,spuh,steamer-duck sp.,Tachyeres sp.,Tachyeres sp.,fr
creduc1,avibase-079F846A,393,species,Crested Duck,Canard huppe,Lophonetta specularioides,fr
speduc2,avibase-DB94B36F,396,species,Spectacled Duck,Canard a lunettes,Speculanas specularis,fr
musduc,avibase-8DE14046,397,species,Muscovy Duck,Canard musque,Cairina moschata,fr
musduc3,avibase-23D7B87A,398,domestic,Muscovy Duck (Established Feral),Canard musque (forme domestique etablie),Cairina moschata (Established Feral),fr
musduc2,avibase-994AC3D9,399,domestic,Muscovy Duck (Domestic type),Canard musque (forme domestique),Cairina moschata (Domestic type),fr
grnpyg1,avibase-D040868F,400,species,Green Pygmy-Goose,Anserelle elegante,Nettapus pulchellus,fr
copgoo1,avibase-90AAE188,401,species,Cotton Pygmy-Goose,Anserelle de Coromandel,Nettapus coromandelianus,fr
afrpyg1,avibase-EC7C1618,404,species,African Pygmy-Goose,Anserelle naine,Nettapus auritus,fr
rintea1,avibase-45C1096F,405,species,Ringed Teal,Canard a collier noir,Callonetta leucophrys,fr
wooduc,avibase-27B2749A,406,species,Wood Duck,Canard branchu,Aix sponsa,fr
x00940,avibase-2B720AAF,407,hybrid,Common Shelduck x Wood Duck (hybrid),Hybride Tadorne de Belon x Canard branchu,Tadorna tadorna x Aix sponsa,fr
manduc,avibase-E1714A09,408,species,Mandarin Duck,Canard mandarin,Aix galericulata,fr
x00833,avibase-E8E00F2E,409,hybrid,Wood x Mandarin Duck (hybrid),Hybride Canard branchu x C. mandarin,Aix sponsa x galericulata,fr
manduc1,avibase-149A8E7E,410,species,Maned Duck,Canard a criniere,Chenonetta jubata,fr
finduc1,avibase-B3A6E16F,411,species,Finsch's Duck,Canard de Finsch,Chenonetta finschi,fr
bratea1,avibase-DDFC6B2B,412,species,Brazilian Teal,Canard amazonette,Amazonetta brasiliensis,fr
bluduc1,avibase-C7FB4E76,415,species,Blue Duck,Canard bleu,Hymenolaimus malacorhynchos,fr
torduc1,avibase-C1068510,416,species,Torrent Duck,Merganette des torrents,Merganetta armata,fr
saltea1,avibase-A9FC6BC0,423,species,Salvadori's Teal,Canard de Salvadori,Salvadorina waigiuensis,fr
baitea,avibase-63EABB42,424,species,Baikal Teal,Sarcelle elegante,Sibirionetta formosa,fr
gargan,avibase-F577BA0F,425,species,Garganey,Sarcelle d'ete,Spatula querquedula,fr
hottea1,avibase-FA831F65,426,species,Blue-billed Teal,Sarcelle a bec bleu,Spatula hottentota,fr
siltea1,avibase-C8F1E992,427,species,Silver Teal,Sarcelle bariolee,Spatula versicolor,fr
puntea1,avibase-86B0BAFA,430,species,Puna Teal,Sarcelle de la puna,Spatula puna,fr
buwtea,avibase-90E2543E,431,species,Blue-winged Teal,Sarcelle a ailes bleues,Spatula discors,fr
cintea,avibase-0E599E6C,432,species,Cinnamon Teal,Sarcelle cannelle,Spatula cyanoptera,fr
bwxtea1,avibase-3151A7CA,438,hybrid,Blue-winged x Cinnamon Teal (hybrid),Hybride Sarcelle a ailes bleues x S. cannelle,Spatula discors x cyanoptera,fr
y00314,avibase-15045575,439,slash,Blue-winged/Cinnamon Teal,Sarcelle a ailes bleues ou S. cannelle,Spatula discors/cyanoptera,fr
redsho1,avibase-CEFACC86,440,species,Red Shoveler,Canard spatule,Spatula platalea,fr
capsho1,avibase-4670CF43,441,species,Cape Shoveler,Canard de Smith,Spatula smithii,fr
aussho1,avibase-A21E7645,442,species,Australian Shoveler,Canard bride,Spatula rhynchotis,fr
norsho,avibase-ED4CE8E7,443,species,Northern Shoveler,Canard souchet,Spatula clypeata,fr
x00836,avibase-89FF12F9,444,hybrid,Garganey x Northern Shoveler (hybrid),Hybride Sarcelle d'ete x Canard souchet,Spatula querquedula x clypeata,fr
x00629,avibase-6504986B,445,hybrid,Blue-winged Teal x Northern Shoveler (hybrid),Hybride Sarcelle a ailes bleues x Canard souchet,Spatula discors x clypeata,fr
x00630,avibase-6712E378,446,hybrid,Cinnamon Teal x Northern Shoveler (hybrid),Hybride Sarcelle cannelle x Canard souchet,Spatula cyanoptera x clypeata,fr
gadwal,avibase-C235A4D7,447,species,Gadwall,Canard chipeau,Mareca strepera,fr
gadwal1,avibase-9227AE60,448,issf,Gadwall (Common),Canard chipeau (strepera),Mareca strepera strepera,fr
gadwal2,avibase-8733A659,449,issf,Gadwall (Coues's),Canard chipeau (couesi),Mareca strepera couesi,fr
x00457,avibase-71769071,450,hybrid,Northern Shoveler x Gadwall (hybrid),Hybride Canard souchet x C. chipeau,Spatula clypeata x Mareca strepera,fr
falduc,avibase-978D4485,451,species,Falcated Duck,Canard a faucilles,Mareca falcata,fr
x00368,avibase-AA7D797B,452,hybrid,Baikal Teal x Falcated Duck (hybrid),Hybride Sarcelle elegante x Canard a faucilles,Sibirionetta formosa x Mareca falcata,fr
x00369,avibase-00F76A76,453,hybrid,Gadwall x Falcated Duck (hybrid),Hybride Canard chipeau x C. a faucilles,Mareca strepera x falcata,fr
eurwig,avibase-15EE0D36,454,species,Eurasian Wigeon,Canard siffleur,Mareca penelope,fr
x00723,avibase-07A23980,455,hybrid,Gadwall x Eurasian Wigeon (hybrid),Hybride Canard chipeau x C. siffleur,Mareca strepera x penelope,fr
amewig,avibase-D201EB72,456,species,American Wigeon,Canard d'Amerique,Mareca americana,fr
x00877,avibase-67E606AB,457,hybrid,Wood Duck x American Wigeon (hybrid),Hybride Canard branchu x C. d'Amerique,Aix sponsa x Mareca americana,fr
x00370,avibase-166D11C1,458,hybrid,Blue-winged Teal x American Wigeon (hybrid),Hybride Sarcelle a ailes bleues x Canard d'Amerique,Spatula discors x Mareca americana,fr
x00777,avibase-584344C2,459,hybrid,Northern Shoveler x American Wigeon (hybrid),Hybride Canard souchet x C. d'Amerique,Spatula clypeata x Mareca americana,fr
x00724,avibase-861892F3,460,hybrid,Gadwall x American Wigeon (hybrid),Hybride Canard chipeau x C. d'Amerique,Mareca strepera x americana,fr
x00421,avibase-ADF3B0C2,461,hybrid,Eurasian x American Wigeon (hybrid),Hybride Canard siffleur x C. d'Amerique,Mareca penelope x americana,fr
y00670,avibase-EEA2C311,462,slash,Eurasian/American Wigeon,Canard siffleur ou C. d'Amerique,Mareca penelope/americana,fr
chiwig1,avibase-0B8AF41F,463,species,Chiloe Wigeon,Canard de Chiloe,Mareca sibilatrix,fr
amsduc1,avibase-B52611C1,464,species,Amsterdam Duck,Canard d'Amsterdam,Mareca marecula,fr
afbduc1,avibase-1EAFAD9F,465,species,African Black Duck,Canard noiratre,Anas sparsa,fr
yebduc1,avibase-7F64AD87,468,species,Yellow-billed Duck,Canard a bec jaune,Anas undulata,fr
melduc1,avibase-9BA03AF9,471,species,Meller's Duck,Canard de Meller,Anas melleri,fr
pabduc1,avibase-07479AD9,472,species,Pacific Black Duck,Canard a sourcils,Anas superciliosa,fr
layduc,avibase-3F444E5A,475,species,Laysan Duck,Canard de Laysan,Anas laysanensis,fr
hawduc,avibase-250EA983,476,species,Hawaiian Duck,Canard des Hawai,Anas wyvilliana,fr
phiduc1,avibase-9AA3E5C2,477,species,Philippine Duck,Canard des Philippines,Anas luzonica,fr
isbduc1,avibase-759C5EB8,478,species,Indian Spot-billed Duck,Canard a bec tachete,Anas poecilorhyncha,fr
