species_code,avibase_code,taxon_order,category,primary_com_name,cur_alternate_com_name,sci_name,com_name_locale_code
whbfan2,avibase-DB7261E9,19523,species,White-browed Fantail,Abanico Cejiblanco,Rhipidura aureola,es
y00893,avibase-B71258B5,19527,slash,White-throated/White-browed Fantail,Abanico Gorjiblanco/Cejiblanco,Rhipidura albicollis/aureola,es
y00801,avibase-02CF6EA5,19528,slash,Spot-breasted/White-browed Fantail,Abanico Pechipinto/Cejiblanco,Rhipidura albogularis/aureola,es
rubfan1,avibase-0C42F446,19529,species,Rufous-backed Fantail,Abanico Dorsirrufo,Rhipidura rufidorsa,es
dimfan1,avibase-24B205AA,19533,species,Dimorphic Fantail,Abanico Dimorfo,Rhipidura brachyrhyncha,es
bisfan1,avibase-0FC06F18,19534,species,Bismarck Fantail,Abanico de Las Bismarck,Rhipidura dahli,es
matfan1,avibase-0B85109C,19537,species,Mussau Fantail,Abanico de San Matias,Rhipidura matthiae,es
malfan1,avibase-9CC5CA8D,19538,species,Malaita Fantail,Abanico de Malaita,Rhipidura malaitae,es
rubfan2,avibase-2291DE46,19539,species,Sulawesi Fantail,Abanico de Celebes,Rhipidura teysmanni,es
pelfan1,avibase-F36F6683,19542,species,Peleng Fantail,Abanico de Peleng,Rhipidura habibiei,es
rubfan3,avibase-93BDF65D,19543,species,Taliabu Fantail,Abanico de Taliabu,Rhipidura sulaensis,es
cibfan1,avibase-7395D6B9,19544,species,Tawny-backed Fantail,Abanico de Buru,Rhipidura superflua,es
stbfan1,avibase-AC392612,19545,species,Streak-breasted Fantail,Abanico de Van Dedem,Rhipidura dedemi,es
lotfan1,avibase-8580729E,19546,species,Long-tailed Fantail,Abanico de Tanimbar,Rhipidura opistherythra,es
palfan1,avibase-D7D8F728,19547,species,Palau Fantail,Abanico de Palau,Rhipidura lepida,es
manfan2,avibase-0199E134,19548,species,Manus Fantail,Abanico de La Manus,Rhipidura semirubra,es
ruffan1,avibase-296F2AC1,19549,species,Rufous Fantail,Abanico Rojizo,Rhipidura rufifrons,es
ruffan3,avibase-E7A27B20,19550,issf,Rufous Fantail (Gilolo),Abanico Rojizo (torrida),Rhipidura rufifrons torrida,es
ruffan4,avibase-EE8D9BC5,19551,issf,Rufous Fantail (Gray-tailed),Abanico Rojizo (louisiadensis),Rhipidura rufifrons louisiadensis,es
ruffan5,avibase-E072FCBA,19552,issf,Rufous Fantail (Guam),Abanico Rojizo (uraniae),Rhipidura rufifrons uraniae,es
ruffan6,avibase-5566F67A,19553,issf,Rufous Fantail (Marianas),Abanico Rojizo (saipanensis/mariae),Rhipidura rufifrons saipanensis/mariae,es
ruffan7,avibase-B4EE8799,19556,issf,Rufous Fantail (Yap),Abanico Rojizo (versicolor),Rhipidura rufifrons versicolor,es
ruffan8,avibase-5E8CE787,19557,issf,Rufous Fantail (White-fronted),Abanico Rojizo (melaenolaema/utupuae),Rhipidura rufifrons melaenolaema/utupuae,es
ruffan9,avibase-20EA767E,19560,issf,Rufous Fantail (Brown-capped),Abanico Rojizo (agilis),Rhipidura rufifrons agilis,es
ruffan10,avibase-0BE8A52F,19561,issf,Rufous Fantail (Brown-backed),Abanico Rojizo (grupo rufofronta),Rhipidura rufifrons [rufofronta Group],es
ruffan11,avibase-5DF22AF2,19566,issf,Rufous Fantail (Rufous-backed),Abanico Rojizo (russata/kuperi),Rhipidura rufifrons russata/kuperi,es
ruffan12,avibase-F0511ACD,19569,issf,Rufous Fantail (Dark-throated),Abanico Rojizo (ugiensis),Rhipidura rufifrons ugiensis,es
ruffan13,avibase-731A6E5C,19570,issf,Rufous Fantail (Rufous-fronted),Abanico Rojizo (rufifrons/intermedia),Rhipidura rufifrons rufifrons/intermedia,es
arafan1,avibase-9C848425,19573,species,Arafura Fantail,Abanico de Arafura,Rhipidura dryas,es
arafan2,avibase-F25D309D,19574,issf,Arafura Fantail (Supertramp),Abanico de Arafura (grupo semicollaris),Rhipidura dryas [semicollaris Group],es
arafan3,avibase-DE2A2254,19585,issf,Arafura Fantail (Arafura),Abanico de Arafura (dryas),Rhipidura dryas dryas,es
pohfan1,avibase-BC458125,19586,species,Pohnpei Fantail,Abanico de Ponape,Rhipidura kubaryi,es
frifan1,avibase-56F40883,19587,species,Friendly Fantail,Abanico Amistoso,Rhipidura albolimbata,es
chbfan1,avibase-907B59B7,19590,species,Chestnut-bellied Fantail,Abanico Ventrirrufo,Rhipidura hyperythra,es
brofan1,avibase-93F7EB93,19594,species,Brown Fantail,Abanico Pardo,Rhipidura drownei,es
brnfan1,avibase-042AEBF1,19595,issf,Brown Fantail (Bougainville),Abanico Pardo (drownei),Rhipidura drownei drownei,es
brnfan2,avibase-F3460FF2,19596,issf,Brown Fantail (Guadalcanal),Abanico Pardo (ocularis),Rhipidura drownei ocularis,es
strfan1,avibase-48789752,19597,species,Streaked Fantail,Abanico Moteado,Rhipidura verreauxi,es
strfan2,avibase-82A3600C,19598,issf,Streaked Fantail (Vanuatu),Abanico Moteado (spilodera),Rhipidura verreauxi spilodera,es
strfan3,avibase-65DF28AF,19599,issf,Streaked Fantail (Fiji),Abanico Moteado (layardi/erythronota),Rhipidura verreauxi layardi/erythronota,es
strfan4,avibase-2618FA8A,19602,issf,Streaked Fantail (Taveuni),Abanico Moteado (rufilateralis),Rhipidura verreauxi rufilateralis,es
strfan5,avibase-61824029,19603,issf,Streaked Fantail (New Caledonia),Abanico Moteado (verreauxi),Rhipidura verreauxi verreauxi,es
dusfan1,avibase-CDE98086,19604,species,Dusky Fantail,Abanico Sombrio,Rhipidura tenebrosa,es
renfan1,avibase-4C9913E4,19605,species,Rennell Fantail,Abanico de Isla Renell,Rhipidura rennelliana,es
kanfan1,avibase-1AA2783D,19606,species,Kadavu Fantail,Abanico de Kandavu,Rhipidura personata,es
samfan1,avibase-BEA526F9,19607,species,Samoan Fantail,Abanico Samoano,Rhipidura nebulosa,es
gryfan1,avibase-A98285EB,19610,species,Gray Fantail,Abanico Gris,Rhipidura albiscapa,es
gryfan2,avibase-9024DBD1,19611,issf,Gray Fantail (Melanesian),Abanico Gris (grupo pelzelni),Rhipidura albiscapa [pelzelni Group],es
gryfan4,avibase-0C159553,19615,issf,Gray Fantail (keasti),Abanico Gris (keasti),Rhipidura albiscapa keasti,es
gryfan5,avibase-144590D1,19616,issf,Gray Fantail (alisteri),Abanico Gris (alisteri),Rhipidura albiscapa alisteri,es
gryfan6,avibase-DA9A4141,19617,issf,Gray Fantail (albiscapa),Abanico Gris (albiscapa),Rhipidura albiscapa albiscapa,es
gryfan7,avibase-314B3806,19618,issf,Gray Fantail (preissi),Abanico Gris (preissi),Rhipidura albiscapa preissi,es
gryfan8,avibase-25F7A7A8,19619,issf,Gray Fantail (albicauda),Abanico Gris (albicauda),Rhipidura albiscapa albicauda,es
manfan1,avibase-26934DF7,19620,species,Mangrove Fantail,Abanico de Manglar,Rhipidura phasiana,es
nezfan1,avibase-ACD8630F,19621,species,New Zealand Fantail,Abanico Maori,Rhipidura fuliginosa,es
fantai1,avibase-344FC226,19626,spuh,fantail sp.,Abanico sp.,Rhipidura sp.,es
wstdro1,avibase-C8555A05,19627,species,Western Square-tailed Drongo,Drongo de Ludwig Occidental,Dicrurus occidentalis,es
shadro1,avibase-1EA13EB3,19628,species,Sharpe's Drongo,Drongo de Sharpe,Dicrurus sharpei,es
cstdro1,avibase-E79026DE,19629,species,Common Square-tailed Drongo,Drongo de Ludwig Comun,Dicrurus ludwigii,es
sqtdro1,avibase-E83D45A6,19634,spuh,square-tailed drongo sp.,Drongo de Ludwig Occidental/De Sharpe/De Ludwig Comun,Dicrurus occidentalis/sharpei/ludwigii,es
shidro1,avibase-28AC53BE,19635,species,Shining Drongo,Drongo Selvatico,Dicrurus atripennis,es
fotdro5,avibase-4B54F25A,19636,species,Fork-tailed Drongo,Drongo Ahorquillado,Dicrurus adsimilis,es
fotdro3,avibase-81BF9AAD,19637,issf,Fork-tailed Drongo (Clancey's),Drongo Ahorquillado (apivorus),Dicrurus adsimilis apivorus,es
fotdro2,avibase-BA56C8FC,19638,issf,Fork-tailed Drongo (adsimilis Group),Drongo Ahorquillado (adsimilis/fugax),Dicrurus adsimilis [adsimilis Group],es
fotdro4,avibase-7763FEC8,19642,species,Glossy-backed Drongo,Drongo Satinado,Dicrurus divaricatus,es
fotdro1,avibase-11FE7313,19645,slash,Fork-tailed/Glossy-backed Drongo,Drongo Ahorquillado/Satinado,Dicrurus adsimilis/divaricatus,es
vemdro5,avibase-339BF550,19646,species,Fanti Drongo,Drongo Fanti,Dicrurus atactus,es
vemdro6,avibase-6468F749,19647,species,Velvet-mantled Drongo,Drongo Modesto,Dicrurus modestus,es
vemdro3,avibase-30438A17,19648,issf,Velvet-mantled Drongo (Principe),Drongo Modesto (modestus),Dicrurus modestus modestus,es
vemdro4,avibase-36328FB5,19649,issf,Velvet-mantled Drongo (coracinus),Drongo Modesto (coracinus),Dicrurus modestus coracinus,es
vemdro1,avibase-5DEB4565,19650,slash,Fanti/Velvet-mantled Drongo,Drongo Fanti/Modesto,Dicrurus atactus/modestus,es
alddro1,avibase-0EC8C471,19651,species,Aldabra Drongo,Drongo de Aldabra,Dicrurus aldabranus,es
comdro1,avibase-07612BDC,19652,species,Comoro Drongo,Drongo de La Gran Comora,Dicrurus fuscipennis,es
credro1,avibase-6B0FC56C,19653,species,Crested Drongo,Drongo Malgache,Dicrurus forficatus,es
credro2,avibase-02DDF574,19654,issf,Crested Drongo (Madagascar),Drongo Malgache (forficatus),Dicrurus forficatus forficatus,es
credro3,avibase-BC5855C1,19655,issf,Crested Drongo (Comoro),Drongo Malgache (potior),Dicrurus forficatus potior,es
maydro1,avibase-EBB4F02C,19656,species,Mayotte Drongo,Drongo de Mayotte,Dicrurus waldenii,es
bladro1,avibase-D90F9B0B,19657,species,Black Drongo,Drongo Real,Dicrurus macrocercus,es
ashdro1,avibase-5FD53BB1,19665,species,Ashy Drongo,Drongo Cenizo,Dicrurus leucophaeus,es
ashdro4,avibase-CB967793,19666,issf,Ashy Drongo (Blackish),Drongo Cenizo (grupo longicaudatus),Dicrurus leucophaeus [longicaudatus Group],es
ashdro2,avibase-3F848AD9,19670,issf,Ashy Drongo (Sooty),Drongo Cenizo (grupo leucophaeus),Dicrurus leucophaeus [leucophaeus Group],es
ashdro3,avibase-8967F2DB,19674,issf,Ashy Drongo (Chinese White-faced),Drongo Cenizo (grupo innexus),Dicrurus leucophaeus [innexus Group],es
ashdro5,avibase-7AEEEFF9,19678,issf,Ashy Drongo (Island White-faced),Drongo Cenizo (grupo periophthalmicus),Dicrurus leucophaeus [periophthalmicus Group],es
ashdro6,avibase-289EA2A8,19683,issf,Ashy Drongo (Bornean),Drongo Cenizo (stigmatops),Dicrurus leucophaeus stigmatops,es
y00638,avibase-BEB60DF8,19684,slash,Black/Ashy Drongo,Drongo Real/Cenizo,Dicrurus macrocercus/leucophaeus,es
whbdro1,avibase-994E98B3,19685,species,White-bellied Drongo,Drongo Ventriblanco,Dicrurus caerulescens,es
whbdro2,avibase-A6687DF1,19686,issf,White-bellied Drongo (White-bellied),Drongo Ventriblanco (caerulescens),Dicrurus caerulescens caerulescens,es
whbdro3,avibase-1FDD4DB0,19687,issf,White-bellied Drongo (White-vented),Drongo Ventriblanco (leucopygialis/insularis),Dicrurus caerulescens leucopygialis/insularis,es
crbdro1,avibase-DC9537C7,19690,species,Crow-billed Drongo,Drongo Picogordo,Dicrurus annectens,es
brodro1,avibase-DD177B0B,19691,species,Bronzed Drongo,Drongo Bronceado,Dicrurus aeneus,es
lrtdro1,avibase-B5EE2DEF,19695,species,Lesser Racket-tailed Drongo,Drongo de Raquetas Chico,Dicrurus remifer,es
hacdro1,avibase-F8ADA760,19700,species,Hair-crested Drongo,Drongo Crestudo,Dicrurus hottentottus,es
hacdro6,avibase-6B320285,19701,issf,Hair-crested Drongo (Hair-crested),Drongo Crestudo (hottentottus/brevirostris),Dicrurus hottentottus hottentottus/brevirostris,es
hacdro4,avibase-EF81D45D,19704,issf,Hair-crested Drongo (Bornean),Drongo Crestudo (borneensis),Dicrurus hottentottus borneensis,es
hacdro7,avibase-6134227D,19705,issf,Hair-crested Drongo (Javan),Drongo Crestudo (jenticki/faberi),Dicrurus hottentottus jentincki/faberi,es
hacdro12,avibase-CFCF92A0,19708,issf,Hair-crested Drongo (White-eyed),Drongo Crestudo (leucops/banggaiensis),Dicrurus hottentottus leucops/banggaiensis,es
hacdro8,avibase-AB4A157C,19711,issf,Hair-crested Drongo (Obi),Drongo Crestudo (guillemardi),Dicrurus hottentottus guillemardi,es
hacdro10,avibase-6A30D3C4,19712,issf,Hair-crested Drongo (Sula),Drongo Crestudo (pectoralis),Dicrurus hottentottus pectoralis,es
hacdro9,avibase-603B2855,19713,issf,Hair-crested Drongo (Palawan),Drongo Crestudo (palawanensis),Dicrurus hottentottus palawanensis,es
hacdro5,avibase-438676CA,19714,issf,Hair-crested Drongo (Cuyo),Drongo Crestudo (cuyensis),Dicrurus hottentottus cuyensis,es
hacdro11,avibase-99149096,19715,issf,Hair-crested Drongo (Sulu),Drongo Crestudo (suluensis),Dicrurus hottentottus suluensis,es
hacdro3,avibase-F63C3F87,19716,issf,Hair-crested Drongo (Short-tailed),Drongo Crestudo (striatus/samarensis),Dicrurus hottentottus striatus/samarensis,es
balica1,avibase-C9B27637,19719,species,Balicassiao,Drongo Balicassio,Dicrurus balicassius,es
balica2,avibase-253D045E,19720,issf,Balicassiao (Balicassiao),Drongo Balicassio (balicassius/abraensis),Dicrurus balicassius balicassius/abraensis,es
balica3,avibase-A10237D9,19723,issf,Balicassiao (Visayan),Drongo Balicassio (mirabilis),Dicrurus balicassius mirabilis,es
suldro1,avibase-8C728466,19724,species,Sulawesi Drongo,Drongo de Celebes,Dicrurus montanus,es
sumdro1,avibase-D82871D9,19725,species,Sumatran Drongo,Drongo de Sumatra,Dicrurus sumatranus,es
sumdro3,avibase-EB1CF5BF,19726,issf,Sumatran Drongo (Sumatran),Drongo de Sumatra (sumatranus),Dicrurus sumatranus sumatranus,es
sumdro2,avibase-80803405,19727,issf,Sumatran Drongo (Mentawai),Drongo de Sumatra (viridinitens),Dicrurus sumatranus viridinitens,es
waldro1,avibase-D5A32822,19728,species,Wallacean Drongo,Drongo de Wallacea,Dicrurus densus,es
waldro4,avibase-BAAC3F7E,19729,issf,Wallacean Drongo (Lombok),Drongo de Wallacea (vicinus),Dicrurus densus vicinus,es
waldro2,avibase-83EA8090,19730,issf,Wallacean Drongo (Flores),Drongo de Wallacea (bimaensis),Dicrurus densus bimaensis,es
waldro5,avibase-7FCAFA28,19731,issf,Wallacean Drongo (Sumba),Drongo de Wallacea (sumbae),Dicrurus densus sumbae,es
waldro7,avibase-B773F05D,19732,issf,Wallacean Drongo (Timor),Drongo de Wallacea (densus),Dicrurus densus densus,es
waldro6,avibase-D3BE7FBB,19733,issf,Wallacean Drongo (Tanimbar),Drongo de Wallacea (kuehni),Dicrurus densus kuehni,es
waldro3,avibase-A6B896F0,19734,issf,Wallacean Drongo (Kai),Drongo de Wallacea (megalornis),Dicrurus densus megalornis,es
ritdro1,avibase-1C7931F4,19735,species,Ribbon-tailed Drongo,Drongo de Nueva Irlanda,Dicrurus megarhynchus,es
spadro1,avibase-FEB566B5,19736,species,Spangled Drongo,Drongo Escamoso,Dicrurus bracteatus,es
spadro7,avibase-85676F09,19737,issf,Spangled Drongo (Morotai),Drongo Escamoso (morotensis),Dicrurus bracteatus morotensis,es
spadro5,avibase-611AEDBA,19738,issf,Spangled Drongo (Halmahera),Drongo Escamoso (atrocaeruleus),Dicrurus bracteatus atrocaeruleus,es
