"","Sequence","species","Family1","Order1","Avibase.ID1","wing.lcentr","Wing.Length","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","category.n","agriculture","invasive","residential","energy","transportation","resource_use","intrusion","nat_sys_modif","pollution","geological","climate_change","other","masscentr","rangecentr","clutchcentr","clutch.size","gen.length","genlcentr","threatened","gbif_mean","gbif_sum","CITES_species","english_name","french_name","spanish_name","en_count","en_mean","fr_count","fr_mean","spa_count","spa_mean"
"6012",9931,"Passer simplex","Passeridae","Passeriformes","AVIBASE-B4037E8F",-0.2638171,75.8,55.4,19.5,"Shrubland",3,1,"Omnivore","Granivore","Terrestrial",14.2,34.18,23.93,6.44,660184.3,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9255562,0.9497472,0.05592964,3.35,2.512297,-0.2549876,0,82.1,1559,0,"Desert Sparrow","Moineau blanc","Gorrion Sahariano",3600,16.14,2741,12.29,NA,NA
"6013",9928,"Passer suahelicus","Passeridae","Passeriformes","AVIBASE-2B55E679",-0.2205279,83.9,64.4,25,"Grassland",3,1,"Herbivore","Granivore","Terrestrial",-11.17,-0.02,-3.81,35.16,282661.7,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6770949,0.1014787,0.01557222,3.2,2.331589,-0.292539,0,138.9,2640,0,"Swahili Sparrow","Moineau swahili","Gorrion Swahili",NA,NA,NA,NA,NA,NA
"6014",9926,"Passer swainsonii","Passeridae","Passeriformes","AVIBASE-F375B25B",-0.2039604,87,70.6,31.6,"Shrubland",2,1,"Herbivore","Granivore","Terrestrial",2.24,17.05,9.31,38.83,752104.1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4428136,1.080103,0.09628707,3.5,2.520755,-0.2532301,0,292.7,5562,0,"Swainson's Sparrow","Moineau de Swainson","Gorrion de Swainson",NA,NA,NA,NA,NA,NA
"6015",9932,"Passer zarudnyi","Passeridae","Passeriformes","AVIBASE-246789A2",-0.2793157,72.9,62.1,19.5,"Shrubland",3,1,"Omnivore","Granivore","Terrestrial",38.04,42.56,40.12,60.37,186401,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9255562,-0.3148714,0.05592964,3.35,2.643414,-0.2277414,0,2,4,0,"Zarudny's Sparrow","Moineau de Zarudny","Gorrion Deserticola",NA,NA,NA,NA,NA,NA
"6016",10439,"Passerculus henslowii","Passerellidae","Passeriformes","AVIBASE-CDA2F827",-0.3765828,54.7,49.9,12.8,"Grassland",3,2,"Omnivore","Omnivore","Generalist",35.17,45.94,40.85,-87.72,1306488,1,1,0,1,0,1,0,0,1,1,0,0,0,-1.346526,1.632326,NA,NA,2.042191,-0.3526762,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6017",10434,"Passerculus sandwichensis","Passerellidae","Passeriformes","AVIBASE-26EB95E7",-0.2798502,72.8,51.2,20,"Grassland",3,3,"Omnivore","Omnivore","Generalist",18.83,71.39,54.37,-108.21,13598360,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9002384,3.974933,0.2415738,4.04,2.242147,-0.311125,0,134019.8,2546376,0,"Savannah Sparrow","Bruant des pres","Chingolo Sabanero",4360,19.55,NA,NA,NA,NA
"6018",10425,"Passerella arborea","Passerellidae","Passeriformes","AVIBASE-2A86F9C9",-0.2830568,72.2,69.2,17.8,"Shrubland",2,3,"Omnivore","Omnivore","Terrestrial",51.01,70.58,61.74,-116.48,4982334,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.016772,2.970882,NA,NA,2.385898,-0.2812535,0,8.5,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6019",10421,"Passerella iliaca","Passerellidae","Passeriformes","AVIBASE-0B1B2EB6",-0.2189246,84.2,68.2,33.3,"Forest",1,3,"Omnivore","Omnivore","Generalist",46.61,70.64,60.38,-117.81,5235159,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3904133,3.020381,0.2308118,4,2.565489,-0.2439343,0,63435.1,1205267,0,"Fox Sparrow","Bruant fauve","Chingolo Zorruno",NA,NA,713,3.2,NA,NA
"6020",10424,"Passerella megarhyncha","Passerellidae","Passeriformes","AVIBASE-F38DBE02",-0.2189246,84.2,68.2,33.3,"Forest",1,3,"Omnivore","Omnivore","Generalist",32.61,44.01,39.42,-120.68,259829.8,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3904133,0.01725496,NA,NA,2.326671,-0.2935608,0,14.5,275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6021",10423,"Passerella schistacea","Passerellidae","Passeriformes","AVIBASE-959E3163",-0.2360265,81,87,33.3,"Forest",1,3,"Omnivore","Omnivore","Generalist",36.83,55.36,45.6,-116.04,1216404,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3904133,1.560882,NA,NA,2.346255,-0.2894912,0,12.8,217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6022",10422,"Passerella unalaschcensis","Passerellidae","Passeriformes","AVIBASE-2D663DC8",-0.2189246,84.2,68.2,33.3,"Forest",1,3,"Omnivore","Omnivore","Generalist",47.16,62.66,57.07,-140.08,732123,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3904133,1.053177,NA,NA,2.346255,-0.2894912,0,13.1,235,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6023",10713,"Passerina amoena","Cardinalidae","Passeriformes","AVIBASE-9F67F3AF",-0.2926766,70.4,54.2,15.5,"Shrubland",2,3,"Herbivore","Omnivore","Insessorial",29.61,52,43.16,-112.04,2824052,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.155131,2.403156,0.2173593,3.95,2.341237,-0.2905341,0,20175.2,383329,0,"Lazuli Bunting","Passerin azure","Azulillo Lapislazuli",3941,17.67,NA,NA,NA,NA
"6024",10712,"Passerina caerulea","Cardinalidae","Passeriformes","AVIBASE-A7A75EA1",-0.2087703,86.1,64.4,27.4,"Forest",2,3,"Carnivore","Invertivore","Generalist",9.17,46.7,32.93,-98.5,5300267,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5854277,3.032741,0.1635494,3.75,3.08574,-0.1358256,0,40002.2,760041,0,"Blue Grosbeak","Guiraca bleu","Azulillo Grande",3458,15.51,394,1.77,NA,NA
"6025",10717,"Passerina ciris","Cardinalidae","Passeriformes","AVIBASE-0BDB87DE",-0.2969521,69.6,52.4,15.5,"Shrubland",2,3,"Herbivore","Granivore","Terrestrial",25.29,39.1,32.24,-97.06,1410894,1,0,1,1,0,1,1,0,0,0,0,0,0,-1.155131,1.709207,0.09628707,3.5,2.467333,-0.2643312,0,18452.7,350602,0,"Painted Bunting","Passerin nonpareil","Azulillo Sietecolores",5433,24.36,510,2.29,NA,NA
"6026",10711,"Passerina cyanea","Cardinalidae","Passeriformes","AVIBASE-043F337A",-0.3226049,64.8,48.9,14.7,"Shrubland",2,3,"Herbivore","Granivore","Terrestrial",24.53,52.55,39.21,-91.56,5700835,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.208123,3.105596,0.09628707,3.5,2.777197,-0.1999411,0,124627.6,2367924,0,"Indigo Bunting","Passerin indigo","Azulillo indigo",2457,11.02,1986,8.91,859,3.87
"6027",10715,"Passerina leclancherii","Cardinalidae","Passeriformes","AVIBASE-FCD5D1E4",-0.3129851,66.6,53.9,14,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",15.65,21.26,18.32,-100.92,140628.2,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.256913,-0.5966525,NA,NA,2.252017,-0.3090742,0,470.3,8936,0,"Orange-breasted Bunting","Passerin arc-en-ciel","Azulillo Pechinaranja",NA,NA,NA,NA,NA,NA
"6028",10714,"Passerina rositae","Cardinalidae","Passeriformes","AVIBASE-00634D72",-0.2953488,69.9,53.8,20,"Forest",1,1,"Herbivore","Granivore","Terrestrial",16.3,16.86,16.61,-94.7,6979.8,2,0,0,0,1,1,1,0,0,0,0,1,0,-0.9002384,-3.599752,NA,NA,2.403893,-0.2775141,0,8,144,0,"Rose-bellied Bunting","Passerin a ventre rose","Azulillo Ventrirrosado",NA,NA,NA,NA,NA,NA
"6029",10716,"Passerina versicolor","Cardinalidae","Passeriformes","AVIBASE-1680EFDE",-0.3071063,67.7,54.8,12.9,"Shrubland",2,1,"Omnivore","Omnivore","Generalist",14.47,32.41,25.12,-103.43,1390080,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.338743,1.694344,0.09628707,3.5,2.229391,-0.3137758,0,2479.7,47114,0,"Varied Bunting","Passerin varie","Azulillo Morado",1490,6.68,NA,NA,NA,NA
"6030",8686,"Pastor roseus","Sturnidae","Passeriformes","AVIBASE-24208346",0.01996772,128.9,71,73,"Grassland",3,3,"Omnivore","Omnivore","Insessorial",32.73,52.31,44.27,60.99,5911356,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3944887,3.141859,NA,NA,2.712832,-0.2133163,0,4227.9,80331,0,"Rosy Starling","etourneau roselin","Estornino Rosado",1823,8.17,267,1.2,911,4.1
"6031",673,"Patagioenas araucana","Columbidae","Columbiformes","AVIBASE-2BD38691",0.454463132,210.2,133.4,270,"Forest",2,2,"Herbivore","Frugivore","Insessorial",-47.1,-28.07,-39.48,-72.23,289225.92,1,0,0,0,0,0,0,0,0,0,0,0,0,1.702451265,0.124436192,NA,NA,3.650295477,-0.018510406,0,913.6,17359,0,"Chilean Pigeon","Pigeon du Chili","Paloma Araucana",NA,NA,NA,NA,NA,NA
"6032",674,"Patagioenas caribaea","Columbidae","Columbiformes","AVIBASE-05E3F3DF",0.451790958,209.7,147,250,"Forest",2,1,"Herbivore","Frugivore","Insessorial",17.86,18.46,18.19,-77.21,7105.93,3,1,0,0,1,0,1,0,0,0,0,0,0,1.625490224,-3.581842274,NA,NA,4.460577973,0.149867106,1,108,2052,0,"Ring-tailed Pigeon","Pigeon de Jamaique","Paloma Jamaicana",NA,NA,NA,NA,NA,NA
"6033",675,"Patagioenas cayennensis","Columbidae","Columbiformes","AVIBASE-A8908194",0.294667155,180.3,112.7,229,"Forest",3,1,"Herbivore","Frugivore","Insessorial",-32.2,20.43,-7.62,-59.02,13517479.29,1,0,0,0,0,0,0,0,0,0,0,0,0,1.53775131,3.968966969,-0.576336676,1,4.387992218,0.134783714,0,10587.9,201171,0,"Pale-vented Pigeon","Pigeon rousset","Paloma Colorada",NA,NA,NA,NA,NA,NA
"6034",667,"Patagioenas corensis","Columbidae","Columbiformes","AVIBASE-A87AEB78",0.357196015,192,113,272.3,"Shrubland",2,1,"Herbivore","Omnivore","Insessorial",9.1,12.63,10.6,-69.53,129079.86,1,0,0,0,0,0,0,0,0,0,0,0,0,1.710933706,-0.682340638,-0.576336676,1,3.783210931,0.009109558,0,1333.7,25341,0,"Bare-eyed Pigeon","Pigeon jounud","Paloma Aliblanca",NA,NA,NA,NA,NA,NA
"6035",671,"Patagioenas fasciata","Columbidae","Columbiformes","AVIBASE-86E122A7",0.436826786,206.9,141.5,366.3,"Forest",2,1,"Herbivore","Granivore","Terrestrial",12.67,51.73,32.56,-109.86,2624630.54,1,0,0,0,0,0,0,0,0,0,0,0,0,2.007481976,2.329923498,-0.556157964,1.075,4.394132128,0.136059593,0,30808.7,585366,0,"Band-tailed Pigeon","Pigeon a queue barree","Paloma Torcaza",NA,NA,NA,NA,6064,27.32
"6036",676,"Patagioenas flavirostris","Columbidae","Columbiformes","AVIBASE-F8174D40",0.329939845,186.9,114.8,270.8,"Woodland",2,1,"Herbivore","Frugivore","Insessorial",8.37,29.67,19.18,-95.19,917034.76,1,0,0,0,0,0,0,0,0,0,0,0,0,1.705409847,1.278373457,-0.576336676,1,4.680046722,0.195472932,0,10256.4,194872,0,"Red-billed Pigeon","Pigeon a bec rouge","Paloma Piquirroja",NA,NA,NA,NA,NA,NA
"6037",682,"Patagioenas goodsoni","Columbidae","Columbiformes","AVIBASE-A057002F",0.125785788,148.7,99.6,176,"Forest",2,1,"Herbivore","Frugivore","Insessorial",-1.08,7.13,2.97,-77.98,87027.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.274513301,-1.076551207,NA,NA,4.51456623,0.16108592,0,230.5,4379,0,"Dusky Pigeon","Pigeon de Goodson","Paloma Oscura",NA,NA,NA,NA,NA,NA
"6038",678,"Patagioenas inornata","Columbidae","Columbiformes","AVIBASE-C4BD9E16",0.448049915,209,123.8,365,"Forest",2,1,"Herbivore","Omnivore","Insessorial",17.61,22.71,19.12,-73.5,50937.43,2,1,1,0,0,0,1,0,0,0,0,1,0,2.00392666,-1.612173904,-0.468716878,1.4,4.08558543,0.071943281,0,177.8,3379,0,"Plain Pigeon","Pigeon simple","Paloma Boba",3343,14.99,5991,26.99,NA,NA
"6039",664,"Patagioenas leucocephala","Columbidae","Columbiformes","AVIBASE-5F571C8A",0.350782799,190.8,121.5,240.1,"Woodland",2,1,"Herbivore","Frugivore","Insessorial",8.88,27.23,20.42,-76.36,238971.29,2,0,0,1,0,0,1,1,0,1,0,0,0,1.585084809,-0.066428501,-0.441811928,1.5,3.54887253,-0.039586196,0,4043.4,76824,0,"White-crowned Pigeon","Pigeon a couronne blanche","Paloma Coronita",1030,4.62,364,1.64,NA,NA
"6040",669,"Patagioenas maculosa","Columbidae","Columbiformes","AVIBASE-CC3675BF",0.463014087,211.8,102.4,347,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-45.83,-13.74,-28.98,-60.13,3659053.31,1,0,0,0,0,0,0,0,0,0,0,0,0,1.953354086,2.662187814,-0.468716878,1.4,3.94286767,0.042286388,0,4687.5,89063,0,"Spot-winged Pigeon","Pigeon tigre","Paloma Moteada Comun",NA,NA,NA,NA,NA,NA
"6041",681,"Patagioenas nigrirostris","Columbidae","Columbiformes","AVIBASE-1D706BD0",0.196865604,162,106.5,176,"Forest",2,1,"Herbivore","Frugivore","Insessorial",7.08,18.94,14.33,-87.31,352468.53,1,0,0,0,0,0,0,0,0,0,0,0,0,1.274513301,0.322189421,-0.576336676,1,3.696669842,-0.008873767,0,3821.6,72611,0,"Short-billed Pigeon","Pigeon a bec noir","Paloma Piquicorta",NA,NA,NA,NA,NA,NA
"6042",677,"Patagioenas oenops","Columbidae","Columbiformes","AVIBASE-2328CDB8",0.357196015,192,117.2,264.6,"Forest",2,1,"Herbivore","Granivore","Insessorial",-7.91,-4.71,-6.09,-78.28,5928.3,3,1,0,1,0,0,1,0,0,0,0,0,0,1.682248558,-3.763034426,NA,NA,3.267563725,-0.098042446,1,44.8,806,0,"Peruvian Pigeon","Pigeon du Perou","Paloma Peruana",NA,NA,NA,NA,3414,15.38
"6043",668,"Patagioenas picazuro","Columbidae","Columbiformes","AVIBASE-C7405D19",0.497217908,218.2,131.8,279,"Forest",3,1,"Herbivore","Omnivore","Generalist",-39.01,-4.34,-21.04,-52.92,5829252.93,1,0,0,0,0,0,0,0,0,0,0,0,0,1.735241088,3.127872208,-0.576336676,1,3.817015935,0.016134272,0,13544.4,257344,0,"Picazuro Pigeon","Pigeon picazuro","Paloma Picazuro",NA,NA,NA,NA,NA,NA
"6044",679,"Patagioenas plumbea","Columbidae","Columbiformes","AVIBASE-CD161B09",0.281306287,177.8,141.6,178.8,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-32.21,10.29,-7.14,-61.29,6564806.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1.290297169,3.246706387,-0.576336676,1,3.425850305,-0.065150337,0,2803.8,53272,0,"Plumbeous Pigeon","Pigeon plombe","Paloma Plomiza",NA,NA,NA,NA,NA,NA
"6045",666,"Patagioenas speciosa","Columbidae","Columbiformes","AVIBASE-3EAF0903",0.318182282,184.7,98.3,258.5,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-27.14,21.36,-4.09,-63.71,7713359.51,1,0,0,0,0,0,0,0,0,0,0,0,0,1.658925,3.407937185,-0.576336676,1,3.543045373,-0.040797085,0,2123.6,40349,0,"Scaled Pigeon","Pigeon ramiret","Paloma Escamosa",NA,NA,NA,NA,NA,NA
"6046",665,"Patagioenas squamosa","Columbidae","Columbiformes","AVIBASE-D15BB73D",0.454997566,210.3,140.3,312,"Forest",2,1,"Herbivore","Frugivore","Insessorial",11.18,23.59,20.24,-75.01,202802.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.847032494,-0.230540801,-0.468716878,1.4,4.935501899,0.248556773,0,2569.4,48819,0,"Scaly-naped Pigeon","Pigeon a cou rouge","Paloma Islena",NA,NA,NA,NA,NA,NA
"6047",680,"Patagioenas subvinacea","Columbidae","Columbiformes","AVIBASE-F4F72BD9",0.166402826,156.3,114.4,162.5,"Forest",2,1,"Herbivore","Frugivore","Insessorial",-18.3,11.06,-2.21,-64.55,6899058.97,1,1,0,0,1,1,1,0,0,0,0,0,0,1.194707308,3.29636838,-0.576336676,1,3.376605075,-0.075383545,0,3156.8,59980,0,"Ruddy Pigeon","Pigeon vineux","Paloma Vinosa",869,3.9,NA,NA,NA,NA
"6048",1403,"Patagona gigas","Trochilidae","Caprimulgiformes","AVIBASE-59067C71",0.056309277,135.7,86.1,20.2,"Shrubland",2,2,"Herbivore","Nectarivore","Insessorial",-39.1,1.28,-21.7,-69.98,1270749.2,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.890288089,1.604590006,-0.30728718,2,2.735396324,-0.208627364,0,1313.8,24962,1,"Giant Hummingbird","Colibri geant","Colibri Gigante",2975,13.34,NA,NA,2970,13.38
"6049",139,"Pauxi koepckeae","Cracidae","Galliformes","AVIBASE-8F41C0ED",1.832235799,468,335,3743.2,"Forest",1,1,"Herbivore","Omnivore","Terrestrial",-9.57,-9.25,-9.42,-74.67,395.01,5,1,0,0,1,1,1,0,0,0,0,0,0,4.331725446,-6.471616118,NA,NA,3.045870506,-0.144110519,1,2.7,8,0,"Sira Curassow","Hocco de Koepcke","Pauji Unicornio Peruano",NA,NA,NA,NA,NA,NA
"6050",140,"Pauxi pauxi","Cracidae","Galliformes","AVIBASE-04689F34",1.359795521,379.6,317.5,3117.7,"Forest",1,1,"Herbivore","Omnivore","Terrestrial",6.31,11.34,9.17,-70.24,40122.69,4,1,0,0,1,0,1,0,0,0,0,0,0,4.148880136,-1.850829911,-0.30728718,2,9.298808633,1.155256272,1,9.7,174,1,"Helmeted Curassow","Hocco a pierre","Pauji de Yelmo",660,2.96,NA,NA,NA,NA
"6051",138,"Pauxi unicornis","Cracidae","Galliformes","AVIBASE-FB925C9B",1.500886283,406,324,3743.2,"Forest",1,1,"Herbivore","Omnivore","Terrestrial",-17.98,-16.46,-17.38,-64.73,8476.12,5,1,0,0,1,1,1,0,0,0,0,1,0,4.331725446,-3.405519122,NA,NA,10.83130442,1.473710428,1,2,12,0,"Horned Curassow","Hocco unicorne","Pauji Unicornio Boliviano",NA,NA,NA,NA,NA,NA
"6052",217,"Pavo cristatus","Phasianidae","Galliformes","AVIBASE-A8C34DC9",1.710384687,445.2,403.2,4154.8,"Forest",2,1,"Omnivore","Omnivore","Terrestrial",5.92,33.98,21.65,79.26,2837970.09,1,0,0,0,0,0,0,0,0,0,0,0,0,4.436048877,2.408072398,0.49986131,5,8.830374084,1.057915105,0,14182.9,269475,1,"Indian Peafowl","Paon bleu","Pavo Real Comun",5083,22.79,6259,28.19,2406,10.84
"6053",218,"Pavo muticus","Phasianidae","Galliformes","AVIBASE-990B9171",1.820478236,465.8,500.8,2205.7,"Woodland",2,1,"Carnivore","Invertivore","Terrestrial",-8.78,26.06,16.26,100.99,1114252.33,4,1,0,1,0,0,1,1,0,0,0,0,0,3.802829504,1.473166983,0.432598935,4.75,7.936147097,0.872093843,1,131.5,2499,1,"Green Peafowl","Paon spicifere","Pavo Real Cuelliverde",4128,18.51,NA,NA,969,4.36
"6054",2430,"Pedionomus torquatus","Pedionomidae","Charadriiformes","AVIBASE-1CE50BE8",-0.19327173,89,26.8,62.5,"Grassland",3,1,"Omnivore","Omnivore","Terrestrial",-36.43,-23.21,-29.41,142.77,32628.67,5,1,1,0,0,0,1,0,0,1,0,1,0,0.239195863,-2.057580571,0.230811813,4,3.023908919,-0.148674159,1,18.5,352,0,"Plains-wanderer","Pedionome errant","Llanero",622,2.79,NA,NA,1931,8.7
"6055",1993,"Pelagodroma marina","Oceanitidae","Procellariiformes","AVIBASE-E9DF118E",0.176557085,158.2,73.4,47.2,"Marine",3,3,"Carnivore","Aquatic predator","Aerial",-55.33,47.04,-15.19,-2,104837176.2,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.041576801,6.017391802,-0.576336676,1,5.268627792,0.317780666,0,417.6,7934,0,"White-faced Storm-Petrel","Oceanite fregate","Paino Pechialbo",NA,NA,NA,NA,NA,NA
"6056",3456,"Pelargopsis amauroptera","Alcedinidae","Coraciiformes","AVIBASE-19C28D92",0.073945622,139,88.7,162,"Woodland",3,1,"Carnivore","Aquatic predator","Insessorial",8.92,23.33,18.72,93.13,126305.17,2,1,0,0,0,0,1,0,0,0,0,0,0,1.191625641,-0.704070958,NA,NA,5.097994917,0.282322984,0,93.9,1785,0,"Brown-winged Kingfisher","Martin-chasseur a ailes brunes","Alcion Alipardo",NA,NA,NA,NA,NA,NA
"6057",3454,"Pelargopsis capensis","Alcedinidae","Coraciiformes","AVIBASE-2B0E883A",0.115097094,146.7,94.2,178.7,"Riverine",2,2,"Carnivore","Aquatic predator","Insessorial",-9.11,29.52,13.61,97.66,5091973.15,1,0,0,0,0,0,0,0,0,0,0,0,0,1.289737728,2.992648766,NA,NA,4.770920996,0.214356697,0,3594.4,68294,0,"Stork-billed Kingfisher","Martin-chasseur gurial","Alcion Picociguena",2535,11.37,NA,NA,NA,NA
"6058",3455,"Pelargopsis melanorhyncha","Alcedinidae","Coraciiformes","AVIBASE-7CF2B1F8",0.120975876,147.8,92,193.3,"Woodland",3,2,"Carnivore","Aquatic predator","Insessorial",-6.5,1.88,-2.14,121.23,168034.98,1,0,0,0,0,0,0,0,0,0,0,0,0,1.368272692,-0.418599748,NA,NA,5.269860341,0.318036791,0,20.8,375,0,"Great-billed Kingfisher","Martin-chasseur a bec noir","Alcion Piquinegro",NA,NA,NA,NA,NA,NA
"6059",2131,"Pelecanoides garnotii","Procellariidae","Procellariiformes","AVIBASE-770BA3E8",0.048292756,134.2,39.2,219.7,"Marine",3,2,"Carnivore","Aquatic predator","Aquatic",-41.8,-3.12,-21.87,-74.57,469385.96,2,0,1,0,1,0,1,1,0,1,0,1,0,1.496292285,0.608653452,-0.576336676,1,6.873236569,0.651219973,0,209.6,3983,0,"Peruvian Diving-Petrel","Puffinure de Garnot","Potoyunco Peruano",NA,NA,NA,NA,1038,4.68
"6060",2133,"Pelecanoides georgicus","Procellariidae","Procellariiformes","AVIBASE-D5FE30FF",-0.065007401,113,45,121,"Marine",3,2,"Carnivore","Aquatic predator","Aquatic",-67.79,-41.21,-52.95,50.51,8731179.28,1,0,1,0,0,0,1,0,0,0,0,0,0,0.899819852,3.531883803,-0.576336676,1,6.242846761,0.520224341,0,27.9,502,0,"South Georgia Diving-Petrel","Puffinure de Georgie du Sud","Potoyunco de Georgia del Sur",NA,NA,NA,NA,NA,NA
"6061",2132,"Pelecanoides magellani","Procellariidae","Procellariiformes","AVIBASE-C849C714",0.002331372,125.6,41.4,134,"Marine",3,2,"Carnivore","Aquatic predator","Aquatic",-57.5,-39.59,-51.13,-68.88,1187555.99,1,0,1,0,1,0,0,0,0,0,0,0,0,1.001869106,1.536880764,-0.576336676,1,6.457627266,0.564855945,0,94.5,1796,0,"Magellanic Diving-Petrel","Puffinure de Magellan","Potoyunco Magallanico",NA,NA,NA,NA,NA,NA
"6062",2135,"Pelecanoides urinatrix","Procellariidae","Procellariiformes","AVIBASE-8A40716A",-0.018511582,121.7,39,152.1,"Marine",3,2,"Carnivore","Aquatic predator","Aquatic",-63.56,-24.03,-46.17,65.55,21746036.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.128567505,4.444414874,-0.576336676,1,7.101515172,0.698656495,0,366.7,6967,0,"Common Diving-Petrel","Puffinure plongeur","Potoyunco Comun",NA,NA,NA,NA,NA,NA
"6063",2134,"Pelecanoides whenuahouensis","Procellariidae","Procellariiformes","AVIBASE-A20DB825",-0.113106524,104,36,121,"Marine",3,2,"Carnivore","Aquatic predator","Aquatic",-58.53,-46.61,-52.5,162.43,1127021.26,5,0,1,0,0,0,0,0,0,0,0,1,0,0.899819852,1.484561458,NA,NA,NA,NA,1,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6064",2267,"Pelecanus conspicillatus","Pelecanidae","Pelecaniformes","AVIBASE-507E4975",2.54570613,601.5,151.2,5505,"Wetland",3,1,"Carnivore","Aquatic predator","Aquatic",-43.64,-9.52,-25.72,137.49,5368503.51,1,0,0,0,0,0,0,0,0,0,0,0,0,4.717441355,3.045532552,-0.30728718,2,19.24347286,3.221767435,0,15821.4,300607,0,"Australian Pelican","Pelican a lunettes","Pelicano Australiano",5145,23.07,NA,NA,315,1.42
"6065",2264,"Pelecanus crispus","Pelecanidae","Pelecaniformes","AVIBASE-7C6D8BA2",3.002647802,687,197.9,9512.1,"Wetland",3,2,"Carnivore","Aquatic predator","Aquatic",30,57.39,49,72.79,3326029.46,2,1,1,0,1,1,1,1,1,1,0,0,0,5.264349257,2.566762597,-0.105500057,2.75,13.23602572,1.973413917,0,1191.5,22638,1,"Dalmatian Pelican","Pelican frise","Pelicano Cenudo",1492,6.69,NA,NA,NA,NA
"6066",2271,"Pelecanus erythrorhynchos","Pelecanidae","Pelecaniformes","AVIBASE-866903B9",2.329260074,561,146.2,5608.5,"Wetland",3,2,"Carnivore","Aquatic predator","Aquatic",25.33,59.62,49.58,-106.75,1206894.35,1,0,0,0,0,0,0,0,0,0,0,0,0,4.736067889,1.553033766,-0.30728718,2,15.03473199,2.347186877,0,69789.9,1326009,0,"American White Pelican","Pelican d'Amerique","Pelicano Norteamericano",2314,10.38,NA,NA,NA,NA
"6067",2269,"Pelecanus occidentalis","Pelecanidae","Pelecaniformes","AVIBASE-F59AB6B3",1.974395431,494.6,128.2,3427.8,"Marine",3,1,"Carnivore","Aquatic predator","Aerial",-3.22,39.59,17.7,-83.58,1823742.36,1,0,0,0,0,0,1,1,0,1,0,0,0,4.243703241,1.96587399,-0.145857482,2.6,9.953688603,1.291340984,0,89166.1,1694156,0,"Brown Pelican","Pelican brun","Pelicano Pardo",4155,18.63,NA,NA,2890,13.02
"6068",2268,"Pelecanus onocrotalus","Pelecanidae","Pelecaniformes","AVIBASE-8BAFB01E",2.785667312,646.4,160.8,9322.3,"Wetland",3,2,"Carnivore","Aquatic predator","Aquatic",-34.84,54.73,27.38,40.85,810182.64,1,1,0,0,0,0,1,1,0,1,0,0,0,5.244193964,1.154487783,-0.30728718,2,14.69613686,2.276826471,0,3303.6,62768,0,"Great White Pelican","Pelican blanc","Pelicano Comun",3383,15.17,3749,16.89,NA,NA
"6069",2265,"Pelecanus philippensis","Pelecanidae","Pelecaniformes","AVIBASE-793E3F20",2.338879899,562.8,173.5,5011,"Wetland",3,1,"Carnivore","Aquatic predator","Aquatic",-5.36,28.64,18.03,82.88,1380714.42,2,1,1,1,1,0,1,1,0,1,0,0,0,4.623420081,1.687584419,-0.038237683,3,9.754679464,1.249986686,0,2548.5,48422,0,"Spot-billed Pelican","Pelican a bec tachete","Pelicano Oriental",951,4.26,NA,NA,NA,NA
